Frequency [Hz]	d axis	q axis
 (9.000000000000000000e+00+0.000000000000000000e+00j)	 (2.466675230218120873e+01+2.823544221379882480e+00j)	 (-1.163326929400064769e+00+1.589446176369700652e+02j)
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (2.447265855292241099e+01+7.896418663746626265e+00j)	 (-3.064532713187066992e+00+1.637904842332460191e+02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (2.425042138309719419e+01+1.302301877864418245e+01j)	 (-5.057403695027980817e+00+1.687237629646874950e+02j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (2.399638659028132182e+01+1.821061091184416725e+01j)	 (-7.134765200830346821e+00+1.737558440292963837e+02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (2.370821831996253337e+01+2.346736235446381613e+01j)	 (-9.316955334356562091e+00+1.788728537848884059e+02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (2.338477512405573933e+01+2.880125661149173411e+01j)	 (-1.161523840550129805e+01+1.840816093523802977e+02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (2.302708546793628841e+01+3.421972313116395270e+01j)	 (-1.402295018207812127e+01+1.894037302526681970e+02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (2.263701985272717465e+01+3.973124585097844630e+01j)	 (-1.655189484482892226e+01+1.948240929732075983e+02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (2.221745650167426334e+01+4.534338409158399941e+01j)	 (-1.922653553965661644e+01+2.003580379210390561e+02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (2.177272602726690209e+01+5.106269476648175498e+01j)	 (-2.206214819504017655e+01+2.060033465730871569e+02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (2.130813093284938020e+01+5.689558009132097993e+01j)	 (-2.506786313772986219e+01+2.117766849076821529e+02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (2.083099212740147976e+01+6.284889486302435557e+01j)	 (-2.824433370751699002e+01+2.177007628246030606e+02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (2.034809993861658128e+01+6.892758165342605992e+01j)	 (-3.163361901953980393e+01+2.237670502495486176e+02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (1.986725346231195743e+01+7.513450135806142782e+01j)	 (-3.526240125835195727e+01+2.299959514896981716e+02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (1.939994656957004082e+01+8.147191083381900967e+01j)	 (-3.913124456394730544e+01+2.364289829313750317e+02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (1.895553782323824876e+01+8.794260289160708055e+01j)	 (-4.327076819662885043e+01+2.430568448042892840e+02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (1.854463012508604081e+01+9.454513897240654785e+01j)	 (-4.772763504753163488e+01+2.499193928556555591e+02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (1.817971713394666011e+01+1.012744401570765405e+02j)	 (-5.253264043979861952e+01+2.570300182610729962e+02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (1.787115887207137277e+01+1.081248963045200782e+02j)	 (-5.770973970109131557e+01+2.644328141217145003e+02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (1.763027434324333242e+01+1.150917589531072309e+02j)	 (-6.327192714715923927e+01+2.721783857154502471e+02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (1.746542224120181430e+01+1.221636150901102695e+02j)	 (-6.928712865689854539e+01+2.802812137557206142e+02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (1.738209228039536214e+01+1.293257276153860857e+02j)	 (-7.579751515333917666e+01+2.887947348719127945e+02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (1.738796671451493125e+01+1.365647269357535549e+02j)	 (-8.281074724743105264e+01+2.978031426359083298e+02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (1.748486515683625697e+01+1.438695550743682361e+02j)	 (-9.037864267260933104e+01+3.073171973361590403e+02j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (1.767133045574691153e+01+1.512235042663509716e+02j)	 (-9.857052860178087883e+01+3.174194927419571286e+02j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (1.794638703673481572e+01+1.586083359111193261e+02j)	 (-1.074290326575114705e+02+3.281537621083822387e+02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (1.830281319012187069e+01+1.660117593797903623e+02j)	 (-1.169955273191647791e+02+3.396006287230067642e+02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (1.873564571337542262e+01+1.734274999420823633e+02j)	 (-1.273080513841472907e+02+3.518459218471095369e+02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (1.923595548342189687e+01+1.808428270008163281e+02j)	 (-1.384751452524855040e+02+3.649268874593171290e+02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (1.979161144382719684e+01+1.882482212277580516e+02j)	 (-1.505771887981115071e+02+3.789250960861876933e+02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (2.039716560890999020e+01+1.956399083815603888e+02j)	 (-1.636707954500228936e+02+3.939723637959699545e+02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (2.104665438315302595e+01+2.030174359266078454e+02j)	 (-1.778896647948364205e+02+4.100934693974905372e+02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (2.173042923233513335e+01+2.103771256109465639e+02j)	 (-1.934041000454116102e+02+4.274115888390870737e+02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (2.244342548806654136e+01+2.177139611547295885e+02j)	 (-2.103550256087812613e+02+4.460082099984911679e+02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (2.317955996953813624e+01+2.250307624128640498e+02j)	 (-2.289260486330184108e+02+4.660111416253747620e+02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (2.393949333924515344e+01+2.323319181348826135e+02j)	 (-2.493431689965763098e+02+4.875695070588647582e+02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.471856190690162691e+01+2.396154025034524295e+02j)	 (-2.719295195758917885e+02+5.107601221726736185e+02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.551219116138912923e+01+2.468834908246562065e+02j)	 (-2.970154719746055889e+02+5.357164454218251421e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.632319217753703455e+01+2.541383797562131122e+02j)	 (-3.249840672024970445e+02+5.626791390880040353e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.715468550943252168e+01+2.613817397368302977e+02j)	 (-3.563789378493346476e+02+5.917091832112745351e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.800553874198070758e+01+2.686162212626612700e+02j)	 (-3.918859049404844654e+02+6.229814590830153520e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.887539010065352585e+01+2.758413705023057219e+02j)	 (-4.322183618447510867e+02+6.566327340728133777e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.976753186651302130e+01+2.830618553423503272e+02j)	 (-4.783471291585954077e+02+6.927956282792337106e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.068954975829334231e+01+2.902772688559241487e+02j)	 (-5.315532002200793613e+02+7.315805722491785446e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.164100957531170977e+01+2.974898776514904739e+02j)	 (-5.933954545551282536e+02+7.728342823756386224e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.262474391174266231e+01+3.047058616294019089e+02j)	 (-6.657679623047047244e+02+8.162711003372207870e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.364614247585823392e+01+3.119237782741010392e+02j)	 (-7.512096196338117124e+02+8.615209753549746665e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.471052296540739945e+01+3.191416578377140354e+02j)	 (-8.529421973123179441e+02+9.072674054947405011e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (3.582245620136123421e+01+3.263652280373399321e+02j)	 (-9.750562710373399113e+02+9.513651908351052953e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (3.697968054475696675e+01+3.335976049586098497e+02j)	 (-1.122271653278502072e+03+9.903301472265362690e+02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (3.819037360373765466e+01+3.408414795762044491e+02j)	 (-1.300391850098954137e+03+1.017995350904205907e+03j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.946213614636773315e+01+3.480876345184274214e+02j)	 (-1.515906222164775045e+03+1.024048267115152385e+03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (4.079567035005260323e+01+3.553442130059352166e+02j)	 (-1.773210733534994233e+03+9.919133418395759918e+02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (4.219902098717689398e+01+3.626205280862276368e+02j)	 (-2.070940978675535007e+03+8.970907501048183121e+02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (4.367478504950724272e+01+3.699096694132894640e+02j)	 (-2.395616990722161063e+03+7.070172214620695286e+02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (4.522646495891559937e+01+3.772057860058732786e+02j)	 (-2.707975028542201471e+03+3.875911362088837677e+02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (4.686796974866709320e+01+3.845141697662835440e+02j)	 (-2.936729458892546518e+03-7.395304425612783916e+01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (4.857192523082791524e+01+3.918514960766245281e+02j)	 (-2.999295621448490692e+03-6.358934807282221300e+02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (5.228607984912422779e+01+4.065575281977370423e+02j)	 (-2.510517171465676711e+03-1.649877052690860637e+03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (5.428234454241149365e+01+4.139506922676644649e+02j)	 (-2.086380438226315164e+03-1.928859448307245430e+03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (5.639214764362365884e+01+4.213487662190964329e+02j)	 (-1.663797262660616070e+03-2.046123340067726986e+03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (5.859946017005501773e+01+4.287680536200705887e+02j)	 (-1.295477397159114616e+03-2.049115167251673483e+03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (6.339510463472208102e+01+4.436693002674520017e+02j)	 (-7.642379756031353963e+02-1.886436619800750350e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (6.594184224411495165e+01+4.511175782297606247e+02j)	 (-5.840163067515887860e+02-1.776408520466751497e+03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (6.864537177603675389e+01+4.585829356098565768e+02j)	 (-4.468453095798071786e+02-1.665716466973773095e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (7.443197249860058662e+01+4.736008895308372644e+02j)	 (-2.600570198063115868e+02-1.463426749152996990e+03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (7.752258460474091351e+01+4.811116942657977802e+02j)	 (-1.966508849910200638e+02-1.374191055587063602e+03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (8.413857773192314937e+01+4.961658226698657472e+02j)	 (-1.076738688160114350e+02-1.219706771468770285e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (8.767597286865971284e+01+5.037213551616456471e+02j)	 (-7.649779258092735290e+01-1.153302584748476420e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (9.138308541038631461e+01+5.112849092783478682e+02j)	 (-5.160261623771344119e+01-1.093056822912931239e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.522656565858157762e+01+5.188091011230424101e+02j)	 (-3.149679219305003386e+01-1.038004423453142181e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (9.926641817559921321e+01+5.263125341047593793e+02j)	 (-1.542570654305858646e+01-9.878477360594364427e+02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.078393781533287807e+02+5.413633182508085611e+02j)	 (8.368310425636211747e+00-9.000494548897157756e+02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.123902485310231896e+02+5.488520127204673145e+02j)	 (1.704059464291903225e+01-8.613323320947002912e+02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.220656506596454562e+02+5.638178818016605192e+02j)	 (2.988357789010239074e+01-7.926088999715104819e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.271377373867916987e+02+5.712186015334015110e+02j)	 (3.460513309762482947e+01-7.617548567477724646e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.379336054781921632e+02+5.859867351495848879e+02j)	 (4.148679180216635132e+01-7.063427102832333730e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.495439518258969827e+02+6.005468480102509830e+02j)	 (4.582990744147312512e+01-6.576855134375715579e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.556965332434976403e+02+6.077365029390928157e+02j)	 (4.728039838405143058e+01-6.355247176649980929e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.620038204125369816e+02+6.148723016356364042e+02j)	 (4.842055209602991539e+01-6.145686119606288003e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.685488700590223914e+02+6.218923552133426256e+02j)	 (4.920448175603871732e+01-5.947348125841692763e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.822991399973263071e+02+6.357377584801987496e+02j)	 (5.008986687894594070e+01-5.581373739324449161e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.969286825204426066e+02+6.492248662660327909e+02j)	 (5.026167166814398968e+01-5.250072368571410379e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.045534134482442425e+02+6.557753076820363276e+02j)	 (5.013818730385841604e+01-5.095434683968246645e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.204971153475441668e+02+6.685411310733454684e+02j)	 (4.958291093555712337e+01-4.806042749540787895e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.373793556784715975e+02+6.806973688825528370e+02j)	 (4.869048436346909625e+01-4.539761272858493157e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.461678748706271449e+02+6.865344485173804969e+02j)	 (4.815906338217294547e+01-4.414173742403177698e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.551446109615166904e+02+6.922013686625482478e+02j)	 (4.759004862388274404e+01-4.293045597323213656e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.737537126105289644e+02+7.029034316063932692e+02j)	 (4.632811290775520519e+01-4.063218393891316396e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.932499012146628274e+02+7.128500545304684692e+02j)	 (4.499856964630395595e+01-3.848508830981365918e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.136030966454289342e+02+7.218095884780084361e+02j)	 (4.359373473205543092e+01-3.646837189664301491e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.346494128172373053e+02+7.297973265542434547e+02j)	 (4.218687893025899172e+01-3.456384382776083157e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.455131164490676383e+02+7.333419488911115423e+02j)	 (4.146775409179117844e+01-3.365169939581603558e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.565151249919529732e+02+7.365975296234132657e+02j)	 (4.075426314157294172e+01-3.276235263705485750e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.789098312724384527e+02+7.421670468709619399e+02j)	 (3.933538273582851730e+01-3.104860634728460695e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (4.020101533336789430e+02+7.465256679716156896e+02j)	 (3.796345370883513226e+01-2.941716734617601219e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (4.254184962746070369e+02+7.494531306261873169e+02j)	 (3.661376220786340241e+01-2.785492025384633052e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (4.492471631103676941e+02+7.510150120880776967e+02j)	 (3.532274676288754733e+01-2.635779526477847412e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (4.612605290899125521e+02+7.512007146979442496e+02j)	 (3.469005159840266828e+01-2.563113736913396110e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (4.854241665359338640e+02+7.505013139742949306e+02j)	 (3.347348214336861361e+01-2.421848992345664158e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.096213061293539113e+02+7.482083047712558255e+02j)	 (3.230871612415018745e+01-2.285523930868251057e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.337059011805039290e+02+7.443403157575359046e+02j)	 (3.120306488779088738e+01-2.153646403120265518e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.574933644495775980e+02+7.388644083228078898e+02j)	 (3.015488030460214830e+01-2.025791421782030284e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.693204725446121302e+02+7.355138827780676820e+02j)	 (2.965533264726044749e+01-1.963306635554208697e+02j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.924523687989164955e+02+7.277264559071703616e+02j)	 (2.870405291204677667e+01-1.840833452197072404e+02j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (6.149677706434489437e+02+7.183832074525242888e+02j)	 (2.781433503697855869e+01-1.721559203095373789e+02j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (6.473639270957844474e+02+7.016800727986546917e+02j)	 (2.660833006205227846e+01-1.548021726637025495e+02j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (6.577377660780900896e+02+6.953759482764671702e+02j)	 (2.623788041295325613e+01-1.491492985919771286e+02j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (6.678042760711037999e+02+6.887889227671538492e+02j)	 (2.588532968399567125e+01-1.435536816904055684e+02j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (6.962911173405610725e+02+6.672475901213105089e+02j)	 (2.492868207425988558e+01-1.270997377504836976e+02j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.138530188983249900e+02+6.514574550163197273e+02j)	 (2.437891332514165299e+01-1.163854877296835326e+02j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.300412073622120488e+02+6.347836841302416815e+02j)	 (2.389958689965087757e+01-1.058509759253917508e+02j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (7.375903767247560836e+02+6.261924456909282526e+02j)	 (2.368682711911187511e+01-1.006457460220974269e+02j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (7.582067653815638550e+02+5.993022340854464574e+02j)	 (2.316026361858184401e+01-8.525959357304556363e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (7.702172503283139804e+02+5.806427339954190074e+02j)	 (2.290421691598611176e+01-7.517588622104275942e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (7.806977379771091137e+02+5.616192488809830365e+02j)	 (2.272542578526045176e+01-6.521527935339246085e+01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (7.853941423099906842e+02+5.520153441701074826e+02j)	 (2.266602342906187673e+01-6.027749872016636346e+01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (7.973759547904709279e+02+5.230305949714096414e+02j)	 (2.261141637443999741e+01-4.561836161578181503e+01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.062587018782650148e+02+4.940456003274587715e+02j)	 (2.274873629906427652e+01-3.116498478120732685e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.085538129247131565e+02+4.845022078030189618e+02j)	 (2.283876025682677025e+01-2.638759467456740992e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.121676058297682630e+02+4.655334809573699317e+02j)	 (2.308771904851867163e+01-1.688758546141909278e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.153835232254575658e+02+4.377603150231124687e+02j)	 (2.363956636364435937e+01-2.760390634743488114e+00j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.161267269193829179e+02+4.197324196388319137e+02j)	 (2.413174003521064037e+01+6.585397651449294898e+00j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.161117746611960229e+02+4.109103658588174426e+02j)	 (2.441651658615023024e+01+1.123881033330216184e+01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.146121206704939368e+02+3.852640564708095781e+02j)	 (2.543183237749122227e+01+2.512898231971967533e+01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.111698792435897758e+02+3.609769395003979184e+02j)	 (2.670001361187423683e+01+3.892580140881648987e+01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.096196619099231384e+02+3.532293689124032880e+02j)	 (2.718168470284803462e+01+4.350636963221907649e+01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.060228532058314386e+02+3.381449188799082890e+02j)	 (2.823656148371187768e+01+5.264199146182360067e+01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (7.994639843175062879e+02+3.168721847447869777e+02j)	 (3.005840410654896644e+01+6.628698515106523814e+01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (7.944133552979850492e+02+3.034999639094083363e+02j)	 (3.143938023464552245e+01+7.534724614932036957e+01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (7.916940462241989280e+02+2.970708130177326893e+02j)	 (3.218181230465987142e+01+7.986697401157968557e+01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.829708986833486506e+02+2.788186290076283740e+02j)	 (3.462596096465131268e+01+9.338550631253849588e+01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.734738379062529248e+02+2.620517220370690552e+02j)	 (3.740900422903364131e+01+1.068418152292392875e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.701680730978038127e+02+2.568140763755861258e+02j)	 (3.841558188696776455e+01+1.113135016285026637e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.599034193790758991e+02+2.419820541550651853e+02j)	 (4.168028124044219140e+01+1.246822640651117950e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.492258965652088136e+02+2.285346009832376808e+02j)	 (4.532929071111528430e+01+1.379767834323925513e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.456125822536616852e+02+2.243445351788738265e+02j)	 (4.663477171586077219e+01+1.423902195254261471e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.346041807705877318e+02+2.126074804031424605e+02j)	 (5.082494800436712978e+01+1.555672210989161783e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.234723247938742361e+02+2.020543547316845263e+02j)	 (5.544262005364085155e+01+1.686370042479140352e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.197398096143550674e+02+1.987914070113263278e+02j)	 (5.707937628816581821e+01+1.729666159152894238e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.085745391936271744e+02+1.897190283566787912e+02j)	 (6.229344467939299790e+01+1.858637713427364986e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (6.974372992161802358e+02+1.816789695214637845e+02j)	 (6.797250574526240996e+01+1.986033698688617051e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.937429342626693369e+02+1.792098901880147821e+02j)	 (6.997129704223020497e+01+2.028098848403638499e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.791288008562407867e+02+1.703073179054018738e+02j)	 (7.850473511313795427e+01+2.194069071464943761e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.719434813014391921e+02+1.664250935642959632e+02j)	 (8.310173778992424332e+01+2.275512698688408193e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.683792973158949735e+02+1.646156738284779806e+02j)	 (8.548100961152897526e+01+2.315811534177321107e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.543465458819772493e+02+1.581792506471696242e+02j)	 (9.555729713657719060e+01+2.473717774958736015e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.474804719775360127e+02+1.554122100646886508e+02j)	 (1.009261310022628209e+02+2.550543541497520152e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.407294868435932358e+02+1.529349821469895403e+02j)	 (1.065177982677418385e+02+2.625787176269619181e+02j)
