f	lambda_1	lambda_2
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.989434535583366540e-02+3.218225327727868013e-02j)	 (-8.718392023322699691e-01-5.322181735615277159e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.418174579813632541e-02+3.408118842390991943e-02j)	 (-8.971765515088128140e-01-4.975192924653353693e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.342097195650587521e-02+3.830156034922106711e-02j)	 (-9.553345447057299822e-01-4.308778875161083100e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.835264515505632660e-02+4.067971128311247825e-02j)	 (-9.892125516540387631e-01-3.985574939608806794e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.354748027462811144e-02+4.322955094380148688e-02j)	 (-1.027035255459219698e+00-3.678207083184378834e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.468061171397219089e-02+4.888236864235569190e-02j)	 (-1.118158922000210387e+00-3.079297194896959966e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.064893200821617342e-02+5.204517285718540665e-02j)	 (-1.174038580322291248e+00-2.791178221957362621e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.346906445154005594e-02+5.908932957765655747e-02j)	 (-1.316038350295935855e+00-2.223517233442187310e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.035318288187986990e-02+6.299019820761439514e-02j)	 (-1.408287707139988187e+00-1.938049777780833163e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.758235822156203165e-02+6.717021236060309597e-02j)	 (-1.521161697204476582e+00-1.645867554094194649e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.514944447291281970e-02+7.166965486454475454e-02j)	 (-1.662782282877486306e+00-1.325767407307892193e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.031016798286606834e-01+7.648346893788382506e-02j)	 (-1.845309067491176958e+00-9.816538475586243651e-03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.201667026008638450e-01+8.701735346555625195e-02j)	 (-2.431896530288034874e+00+2.272736804666293368e-04j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.293135269611700167e-01+9.276591671724546129e-02j)	 (-2.947641522175453943e+00+8.596273426146388771e-03j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.489209518735058468e-01+1.051369907767406020e-01j)	 (-5.537663600995498037e+00+5.119202534365904778e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.593549736798391958e-01+1.117285019394220758e-01j)	 (-1.073502431495292875e+01+1.400862211703448046e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.008746588224433616e+01-2.227623671145956830e-01j)	 (-1.815843910583029297e-01+1.254908214557031165e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.165951963910251354e+00-1.061430906831151849e-01j)	 (-2.054234832129527011e-01+1.396826295894015579e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.306670593150236481e+00-9.255209457276886154e-02j)	 (-2.178581613232959402e-01+1.467906343229164190e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.794601112220863159e+00-8.532199925350324177e-02j)	 (-2.305323133857337115e-01+1.537700001698037999e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.456241578877603526e+00-8.063151482596210562e-02j)	 (-2.433653740132766807e-01+1.606258521652088878e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.039409650730532375e+00-7.520747476762780492e-02j)	 (-2.692613529051612331e-01+1.736936283408337944e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (7.955870037727067468e-01-7.178465754850572866e-02j)	 (-2.948712698154316025e-01+1.857813052779151708e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (7.089227995977721575e-01-7.030386438980483488e-02j)	 (-3.073481304267516867e-01+1.914601302325646404e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (5.782376801381873266e-01-6.735818478649592544e-02j)	 (-3.314861876236512295e-01+2.021923130138247593e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (4.849538352433194199e-01-6.420480722431771980e-02j)	 (-3.542694608169181247e-01+2.123209331480753470e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (4.477541565233248977e-01-6.257373918589390072e-02j)	 (-3.651236962307385370e-01+2.172189017630225261e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (4.152985294218884960e-01-6.094697080130673239e-02j)	 (-3.755984925484224246e-01+2.220070163941347818e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.613939622735943824e-01-5.757154728491095663e-02j)	 (-3.954339705737949240e-01+2.314529386698540303e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.182608712113873528e-01-5.417203711785753550e-02j)	 (-4.139875944261399709e-01+2.407639074060866913e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.829194453446476354e-01-5.069982984957085992e-02j)	 (-4.312839066327164295e-01+2.501224711617258123e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.533195650312105585e-01-4.730230738473104046e-02j)	 (-4.474361747291123459e-01+2.594666652683396135e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (2.401874557173453717e-01-4.556473580411374985e-02j)	 (-4.551500167966170962e-01+2.642370878421140823e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (2.280080942858611071e-01-4.384951844344753963e-02j)	 (-4.626079608173199187e-01+2.690213461731181255e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (2.060513396485718629e-01-4.044087835309938261e-02j)	 (-4.768071375711103732e-01+2.786741586395589110e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.866115853464342111e-01-3.706206183955975536e-02j)	 (-4.903329765053489053e-01+2.885085117064251081e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.692880854549408398e-01-3.369704234304278512e-02j)	 (-5.030316625435932165e-01+2.984904282059912539e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.535832324619918476e-01-3.035597644743972395e-02j)	 (-5.151626679864967917e-01+3.086418625995724363e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.462578328645369186e-01-2.867584824489935458e-02j)	 (-5.210004991038218458e-01+3.138140108268964168e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.324756916205445667e-01-2.532813131530795014e-02j)	 (-5.323196612739370392e-01+3.242652853493057652e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.197057297874786208e-01-2.196186544720998141e-02j)	 (-5.431402758874862569e-01+3.349328879391481051e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.077795062515057023e-01-1.857988703593470986e-02j)	 (-5.535182111348905254e-01+3.457949642391200396e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (9.656821333379420058e-02-1.516806857670069397e-02j)	 (-5.634638127447428868e-01+3.568625438770516300e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (9.118268484131228369e-02-1.344830959023873840e-02j)	 (-5.683380234554842314e-01+3.625013101789117953e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (8.083303110818168546e-02-9.990089907150986881e-03j)	 (-5.777522913438239982e-01+3.738542104654824505e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (7.095510431357628101e-02-6.482703544666887363e-03j)	 (-5.868387698706828415e-01+3.854377328516575552e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (5.687384888713570286e-02-1.136496617480581284e-03j)	 (-5.999662323627502625e-01+4.032017626589040060e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (5.234921377876712578e-02+6.768449440935075945e-04j)	 (-6.042196154880129511e-01+4.092601966159031268e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.790589859043399568e-02+2.501862690735254247e-03j)	 (-6.083776084421121944e-01+4.153437610366427224e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (3.498777619711981868e-02+8.073717910274710863e-03j)	 (-6.204444774603693480e-01+4.338951689071232631e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (2.667166024406512903e-02+1.187041157951250481e-02j)	 (-6.282363184530161959e-01+4.465775530454937914e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (1.856620620442482605e-02+1.573935285523833660e-02j)	 (-6.357557205890443930e-01+4.594408507083725945e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (1.458490290300440417e-02+1.770272608144390913e-02j)	 (-6.394061879145876981e-01+4.659210159548045072e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (2.889228168989538270e-03+2.370878438681935096e-02j)	 (-6.500775966685614637e-01+4.857458118483618525e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.720917526152418331e-03+2.781215617020174613e-02j)	 (-6.569640790495629989e-01+4.992633236248295581e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.220142713716929062e-02+3.200137930148881649e-02j)	 (-6.635865173043098419e-01+5.129990295335884465e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.589640606880218798e-02+3.412874449083162787e-02j)	 (-6.668166028732361861e-01+5.199460489707619093e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.681524599956122690e-02+4.064553120459558910e-02j)	 (-6.762035710498519592e-01+5.410960819008814315e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-3.751175499569439631e-02+4.736749336955155265e-02j)	 (-6.851286922266935919e-01+5.627505142104982649e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.103408567887420477e-02+4.965867001744053710e-02j)	 (-6.879837153707765163e-01+5.700476386214815561e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-4.801900044403001333e-02+5.430789182496453815e-02j)	 (-6.935336559966078784e-01+5.848542388928649194e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-5.834950112563705438e-02+6.147554302582652896e-02j)	 (-7.014636329196513032e-01+6.074235056706172031e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-6.515051578389374765e-02+6.637539570252631860e-02j)	 (-7.064860461767106248e-01+6.227654680223375649e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-6.852527235076918966e-02+6.886583108113197849e-02j)	 (-7.089131833590677223e-01+6.305109904618158012e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-7.855848066144577313e-02+7.649022806053198953e-02j)	 (-7.158417822267874042e-01+6.540675105295540304e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.846184447191984823e-02+8.435609945283434330e-02j)	 (-7.222443874710334777e-01+6.780739297118895115e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.174132745712687553e-02+8.703327403163768627e-02j)	 (-7.242324039133414271e-01+6.861647552497291969e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-9.824645159421674379e-02+9.246474890891070997e-02j)	 (-7.280891505402908859e-01+7.025405085929470328e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.079191127601001332e-01+1.008327423202592943e-01j)	 (-7.333585771980877244e-01+7.274062106120183779e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.142990446289265938e-01+1.065444281413278071e-01j)	 (-7.365757077358229266e-01+7.442535284940610119e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.174711138495160290e-01+1.094411047414271532e-01j)	 (-7.380754806702004567e-01+7.527590502369342351e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.269185553251965803e-01+1.183140917379338075e-01j)	 (-7.422005262278935644e-01+7.784984264534906551e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.362506442898732129e-01+1.274472993643441798e-01j)	 (-7.457269736713481034e-01+8.046483008916825996e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.393434059005622117e-01+1.305523828641824702e-01j)	 (-7.467424836918270525e-01+8.134310149356203112e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.485355091851937037e-01+1.400368927544986819e-01j)	 (-7.494124686543915947e-01+8.400804873582718990e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.576221607774166422e-01+1.497923012303445933e-01j)	 (-7.514067744895807088e-01+8.670900339325805506e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.606288799308400184e-01+1.531081475421827709e-01j)	 (-7.519315244639208640e-01+8.761554202052768137e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.695653702343626335e-01+1.632238445451971720e-01j)	 (-7.530324371575337628e-01+9.036055496941794996e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.783809452594683487e-01+1.736154798125594534e-01j)	 (-7.534583829446230840e-01+9.313633123670613800e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.812928027819294963e-01+1.771375261024534242e-01j)	 (-7.534345520224570159e-01+9.406881684465567828e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.899521600927597254e-01+1.878982181945152985e-01j)	 (-7.529067355309103649e-01+9.687986087780593447e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.984890068875685420e-01+1.989336169887388761e-01j)	 (-7.516112293930998778e-01+9.971691161949820525e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.013050032856730232e-01+2.026743467534552756e-01j)	 (-7.510144605509210258e-01+1.006680851243383579e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.124192594501453923e-01+2.179458225641881519e-01j)	 (-7.478162210432943713e-01+1.044944664918531219e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.178901560571965268e-01+2.257768969575672524e-01j)	 (-7.457004022108680852e-01+1.064167366784269486e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.206037721693403508e-01+2.297304890713752767e-01j)	 (-7.445054647778328594e-01+1.073810041995819198e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.312691296365310123e-01+2.458790620499829438e-01j)	 (-7.388836447931332874e-01+1.112553231643351292e+00j)
