f	lambda_1	lambda_2
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (9.712650501324256169e-02-2.243625632884292398e-01j)	 (-3.341285313321724626e-01+1.303418444499401807e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (8.562943653462756766e-02-2.202149767696701399e-01j)	 (-3.257297028847589426e-01+1.256335252839289596e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (7.432916682490894877e-02-2.154821711343552770e-01j)	 (-3.180103606974312713e-01+1.202933298693769776e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (6.328327935926914005e-02-2.101171765573088823e-01j)	 (-3.109502006982418632e-01+1.144466813856041543e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (5.254377523677217221e-02-2.041642325752190124e-01j)	 (-3.045527491453833280e-01+1.080421816219743897e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (4.210163716941719980e-02-1.976047130629539628e-01j)	 (-2.988496285163256272e-01+1.010764567765980587e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (3.199907465489426617e-02-1.903982821253244750e-01j)	 (-2.938292479380011923e-01+9.363386952180721701e-02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (2.236538454056796743e-02-1.825414614682988879e-01j)	 (-2.894910210227309433e-01+8.571358139823341549e-02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (1.321641163102643679e-02-1.740239471431945517e-01j)	 (-2.859241895665390332e-01+7.728560696948306996e-02j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (4.628868622723630866e-03-1.648664602963254566e-01j)	 (-2.831373785178976088e-01+6.830899964278233649e-02j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (-3.289283882685511973e-03-1.550251346972103261e-01j)	 (-2.812426720574604522e-01+5.881133598679915558e-02j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.034447910321281694e-02-1.445030376112380055e-01j)	 (-2.803459008031836119e-01+4.890728766238142122e-02j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.639678448983004910e-02-1.333902116371714075e-01j)	 (-2.805952265378032773e-01+3.856262023837252889e-02j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.128351641776535241e-02-1.217751767546200597e-01j)	 (-2.822080067066964348e-01+2.786396624269880246e-02j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.479453756977098577e-02-1.098722397131481482e-01j)	 (-2.853297471121231110e-01+1.710912054484170150e-02j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (-2.678752313126007978e-02-9.803190926842315911e-02j)	 (-2.900114191862928625e-01+6.613881001168119694e-03j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.731474042672928093e-02-8.660486222922009203e-02j)	 (-2.962887458835812837e-01-3.283787838441141853e-03j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.658350423215260355e-02-7.594901775080833972e-02j)	 (-3.039148466117197467e-01-1.230699188649130200e-02j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.487088939598777748e-02-6.627839219539316540e-02j)	 (-3.126194308426804569e-01-2.018366986449721817e-02j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.248147929882277074e-02-5.769901714826876360e-02j)	 (-3.220087493721135452e-01-2.673103186321559854e-02j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (-1.972344361193063139e-02-5.016951351565498984e-02j)	 (-3.318208175407789673e-01-3.210008897238963294e-02j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.681038189425991536e-02-4.357985329758819193e-02j)	 (-3.419023855741569196e-01-3.639741133100197340e-02j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.388534088832212021e-02-3.782643355421834441e-02j)	 (-3.520450492489740624e-01-3.967234285369904828e-02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.103987690314475051e-02-3.280098724033670560e-02j)	 (-3.620944782303244236e-01-4.207598487901233197e-02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.336046232406475742e-03-2.838602880270350154e-02j)	 (-3.720778808643992464e-01-4.372343322825496953e-02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (-5.816855091622899487e-03-2.449299250346607948e-02j)	 (-3.819380408793434656e-01-4.478315324353332461e-02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (-3.494722419636886457e-03-2.104358807216082788e-02j)	 (-3.916686397409321341e-01-4.528235086312396712e-02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.372516355510000619e-03-1.797807680218593829e-02j)	 (-4.011825171872093199e-01-4.523073272316395499e-02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (5.409843635864122757e-04-1.523797139369921505e-02j)	 (-4.105375647328216582e-01-4.476984001241764849e-02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.244625646965592303e-03-1.277404691150176019e-02j)	 (-4.197926457988778726e-01-4.393656941730693377e-02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (3.743259346442838476e-03-1.055120381165087357e-02j)	 (-4.288950837168566954e-01-4.273523472703844028e-02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (5.043489287361889450e-03-8.536629171015178152e-03j)	 (-4.378099858318140192e-01-4.123900879646844736e-02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (6.147126985184790671e-03-6.699369233674312696e-03j)	 (-4.466235550873037807e-01-3.946415943976597923e-02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (7.057883391525618388e-03-5.018347344662797693e-03j)	 (-4.553466714230658408e-01-3.750136704990361669e-02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (7.781392495974412404e-03-3.470886424373195722e-03j)	 (-4.639917925199728566e-01-3.532889682999505038e-02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (8.325501110089700285e-03-2.035472420386229275e-03j)	 (-4.724953383030379706e-01-3.293961142163204237e-02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (8.691860745174487257e-03-6.970947490454529327e-04j)	 (-4.809356957561441992e-01-3.040461847694746894e-02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (8.880977493817832080e-03+5.576882120734288906e-04j)	 (-4.893724302837714757e-01-2.771803106377104808e-02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (8.898681207650777081e-03+1.743209667698294996e-03j)	 (-4.977711828731617438e-01-2.488100420397256277e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (8.748929417353459859e-03+2.874361353372358041e-03j)	 (-5.061146829099799627e-01-2.194290054688045541e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (8.429966330762470039e-03+3.960688020733571513e-03j)	 (-5.144831384515752282e-01-1.889152246705657484e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (7.946367568167030104e-03+5.008137265277719241e-03j)	 (-5.229096148007318368e-01-1.578769704153119499e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (7.296813714975043663e-03+6.027917705284484284e-03j)	 (-5.314092449598851742e-01-1.260569230660661330e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (6.482339409597866198e-03+7.037223509295559287e-03j)	 (-5.399385099481971428e-01-9.350322363502873088e-03j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (5.501594093752781855e-03+8.039437738755608742e-03j)	 (-5.485842267192766464e-01-6.058043408975536531e-03j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (4.349142799129505910e-03+9.038463930623422127e-03j)	 (-5.574093122049732507e-01-2.709916722889798082e-03j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (3.025571285364576923e-03+1.004779639121750057e-02j)	 (-5.664102651928415444e-01+6.825421869990310180e-04j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.528172906978840506e-03+1.108062282290721290e-02j)	 (-5.755980432206795339e-01+4.078429070282103656e-03j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.548953311311801473e-04+1.214321795880304866e-02j)	 (-5.850493726391248206e-01+7.514425131945695613e-03j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.008254475142530471e-03+1.323360744265450473e-02j)	 (-5.948784647032900885e-01+1.086569122535318774e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.321308977915301996e-03+1.557662891672472599e-02j)	 (-6.156775723676292111e-01+1.766208762822483319e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-8.783359037019648763e-03+1.683608088346624787e-02j)	 (-6.268957796606876576e-01+2.100516466972355070e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.147498766386773755e-02+1.818286130042068294e-02j)	 (-6.387106003664143605e-01+2.432512731896786101e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.439568804202184110e-02+1.962244080055465523e-02j)	 (-6.512939144045962747e-01+2.757263242987755339e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-2.103380174494513810e-02+2.283478466224903025e-02j)	 (-6.793655002801932685e-01+3.392318070960856358e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.476685599628274115e-02+2.467307470256287216e-02j)	 (-6.952351173828185127e-01+3.690330402403692311e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.883582790322626599e-02+2.667485787754234061e-02j)	 (-7.126777382152573725e-01+3.979550707851994829e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-3.802863526114939885e-02+3.127887332803083731e-02j)	 (-7.539014760424016526e-01+4.516096008935287925e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.323224846229791613e-02+3.397445163734191809e-02j)	 (-7.787100206735469987e-01+4.755783230724781180e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-5.508140924364493540e-02+4.035265393651360499e-02j)	 (-8.409217375312154630e-01+5.169441513779604591e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-6.183690845623946580e-02+4.413996842655983077e-02j)	 (-8.810098298765719482e-01+5.336276495311283868e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-6.924258042412516356e-02+4.842443261040974695e-02j)	 (-9.299002695814541086e-01+5.471981195514174362e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-7.736252054659800703e-02+5.332552204821204567e-02j)	 (-9.911189414781053086e-01+5.572304239369166995e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-8.630947321135430672e-02+5.891817118945816278e-02j)	 (-1.070086579825156203e+00+5.633874608011254365e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.070071129120069714e-01+7.258590448478130508e-02j)	 (-1.325538792395413834e+00+5.692478572947255733e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.190000460903299639e-01+8.091725810423587573e-02j)	 (-1.551996779696916517e+00+5.746942006111275397e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.469432612977407682e-01+1.009453229885899916e-01j)	 (-2.702970218346825160e+00+6.728097538558629187e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.631410807592135193e-01+1.126339255556117469e-01j)	 (-5.032538299100401069e+00+1.011043925079649769e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (4.360418623280043704e+00-7.632665997317553130e-02j)	 (-2.006105786412041569e-01+1.381602001988251338e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.273741914972937428e+00-3.713709592989050678e-02j)	 (-2.439979205839833964e-01+1.631074258052521153e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (9.018940075045499549e-01-3.596386291567738036e-02j)	 (-2.667716741241403788e-01+1.739424508326404550e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (6.859354233869281448e-01-3.617402404791678766e-02j)	 (-2.893041266570018921e-01+1.832157317269089147e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (5.472017666717801099e-01-3.612643871956616737e-02j)	 (-3.109531326844684473e-01+1.910819019796080043e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (3.825963050880857308e-01-3.469917828256116610e-02j)	 (-3.503416063106990497e-01+2.034667450836019353e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (2.901139883617454007e-01-3.188365637875460040e-02j)	 (-3.839369294129677534e-01+2.132004524160060477e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.578379821087143919e-01-3.021910923357866430e-02j)	 (-3.986872264524581322e-01+2.175706321156793410e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.094511475918690857e-01-2.669751684326942404e-02j)	 (-4.248645708753136518e-01+2.259002049059317396e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.747627045320992445e-01-2.313311185092625094e-02j)	 (-4.473376866715167988e-01+2.341364344971985645e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.607708916530683485e-01-2.139086303835679992e-02j)	 (-4.574586375636158775e-01+2.382883928512108396e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.484306293603829263e-01-1.969694131685142263e-02j)	 (-4.669307708240166832e-01+2.424461861791704087e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.275295215217683298e-01-1.640025970139234041e-02j)	 (-4.842093432335767278e-01+2.509468832472087074e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (1.102728944227444746e-01-1.324648765969765191e-02j)	 (-4.997919436011192262e-01+2.596447624952706312e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (9.561734313776885930e-02-1.018667431396912820e-02j)	 (-5.139338565276305726e-01+2.686327026081521963e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (8.285626380156639603e-02-7.234663385259923474e-03j)	 (-5.269094780407291845e-01+2.777702650257042327e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (7.702211594545305129e-02-5.769025851273992811e-03j)	 (-5.330507312352614768e-01+2.824868070460622715e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (7.149779068482263467e-02-4.320947954751214182e-03j)	 (-5.389606765758594431e-01+2.872391257041058688e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (6.122551926741834349e-02-1.452131807699881538e-03j)	 (-5.501500747747314346e-01+2.968758087932236167e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (5.176614590298343754e-02+1.392832573864299928e-03j)	 (-5.608098132066652308e-01+3.067588802469794484e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (4.297810199110221885e-02+4.237428731829626094e-03j)	 (-5.707921225234130480e-01+3.168097121406082683e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (3.470495291042073605e-02+7.088579939722741696e-03j)	 (-5.803639728483024340e-01+3.270594894679268450e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (3.073231358659322954e-02+8.524820744707214959e-03j)	 (-5.849787457890104347e-01+3.322843856315833011e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.306018648782319491e-02+1.141586225215478201e-02j)	 (-5.939652243615644034e-01+3.428509132971329643e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.569864466854990759e-02+1.434646564232562593e-02j)	 (-6.025938940643799091e-01+3.536375428424775591e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (8.593366904013591268e-03+1.732321983857181003e-02j)	 (-6.109161938084677335e-01+3.646202302791684557e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.699190927476307289e-03+2.035499161563324166e-02j)	 (-6.189321731679163774e-01+3.758050389151572634e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.680295437967424532e-03+2.189056418671958548e-02j)	 (-6.228852699465894371e-01+3.815059818189318053e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (-8.320206042062822105e-03+2.501357084464715663e-02j)	 (-6.305450281647420052e-01+3.929752851250724044e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (-1.482699486761662744e-02+2.820366128011944640e-02j)	 (-6.379797093687499254e-01+4.046712786561771358e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (-2.437286108248856720e-02+3.312302431982361295e-02j)	 (-6.488113604679337509e-01+4.226088068849492840e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.750806260977364803e-02+3.479733491590508709e-02j)	 (-6.523411688718255830e-01+4.287234780230306797e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (-3.062275684718807067e-02+3.649563052225213156e-02j)	 (-6.557991155147381290e-01+4.348624454501650582e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (-3.986192748119785079e-02+4.171456845464237284e-02j)	 (-6.658809001373031666e-01+4.535727412059269437e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (-4.593807936708302342e-02+4.529421041490312716e-02j)	 (-6.724375350538895901e-01+4.663646073560179239e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (-5.196542232543718831e-02+4.896541158129356919e-02j)	 (-6.787872021741138129e-01+4.793319901371945191e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (-5.496459508840376151e-02+5.083848472505793359e-02j)	 (-6.818765943869233848e-01+4.858611990863740404e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-6.389571920961900631e-02+5.659389429733839572e-02j)	 (-6.909502334620059028e-01+5.058383310213130368e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.979783072976764036e-02+6.054433481959600738e-02j)	 (-6.968355998901955006e-01+5.194604520925815150e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.567820058443472386e-02+6.459106545458165316e-02j)	 (-7.025029529127784222e-01+5.332964855345196931e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.860808857817228046e-02+6.665243795174796704e-02j)	 (-7.052727510927973009e-01+5.402937278172436075e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-8.735527420783334440e-02+7.299059075490429982e-02j)	 (-7.133413942628622495e-01+5.615957724430744591e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-9.604791563137421440e-02+7.955458322463154763e-02j)	 (-7.210320161038893394e-01+5.834028690934967010e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-9.893847293160035195e-02+8.180044056924973273e-02j)	 (-7.234938701750013301e-01+5.907494169896229108e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.047054421354692566e-01+8.635983432324859099e-02j)	 (-7.282790314758462724e-01+6.056558041494239930e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.133129759614398546e-01+9.341550669805501195e-02j)	 (-7.351203694042157677e-01+6.283779316105296830e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.190298062041389437e-01+9.824617818748648812e-02j)	 (-7.394497782448274936e-01+6.438215608766290066e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.218797525046166341e-01+1.007059930540486203e-01j)	 (-7.415404306746867791e-01+6.516187948603066049e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-1.304051603155487182e-01+1.082459089420301779e-01j)	 (-7.474926550357026134e-01+6.753298413962335323e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-1.388917949016907905e-01+1.160420102180860780e-01j)	 (-7.529676734761081569e-01+6.994904404531435693e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.417200969532079191e-01+1.186989488568868656e-01j)	 (-7.546559800901372350e-01+7.076311168981253008e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.473417646544091797e-01+1.240923876375321089e-01j)	 (-7.579274233484851742e-01+7.241108982808122096e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.557536473459601445e-01+1.324171700412097863e-01j)	 (-7.623519853787603662e-01+7.491295299854819900e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.613268884973174111e-01+1.381030361142641660e-01j)	 (-7.650241479043099480e-01+7.660802060452663875e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.641059606481763966e-01+1.409877796093587654e-01j)	 (-7.662562887015653690e-01+7.746378387714405456e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.724138437279437164e-01+1.498347152502840507e-01j)	 (-7.696015307852035470e-01+8.005306919628257800e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.806569229032914392e-01+1.589498730894817191e-01j)	 (-7.723757398520745276e-01+8.268349102535024198e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.833992683479694907e-01+1.620511536430969679e-01j)	 (-7.731458792654289924e-01+8.356675416376063703e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.915662123468150901e-01+1.715268382778119549e-01j)	 (-7.750957450330764331e-01+8.624688602016742367e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.996706163452849347e-01+1.812804692440669330e-01j)	 (-7.763914985066786567e-01+8.896288489791106535e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-2.023590868066477144e-01+1.845979819803548749e-01j)	 (-7.766887424558011066e-01+8.987432618732213996e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-2.103631625421029661e-01+1.947191072442121806e-01j)	 (-7.771163670625582665e-01+9.263409792858797731e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-2.182789926488254428e-01+2.051215524106825838e-01j)	 (-7.768865314193228455e-01+9.542443330363701293e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-2.208979081448583237e-01+2.086475751022875968e-01j)	 (-7.766470105682558023e-01+9.636173671005561214e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-2.286990061140602437e-01+2.194250158141144991e-01j)	 (-7.754832654474304032e-01+9.918683286761035278e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.364056033170494064e-01+2.304801403155078976e-01j)	 (-7.735638272229317103e-01+1.020376449408309849e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.389503884268877054e-01+2.342282099449835564e-01j)	 (-7.727618515661800469e-01+1.029933474327637821e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.490062035902874671e-01+2.495320320980249917e-01j)	 (-7.687558187369518681e-01+1.068372993801505189e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.539636767921713001e-01+2.573823073498896497e-01j)	 (-7.662434777849991274e-01+1.087679603483349133e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.564244696263894285e-01+2.613445930298272657e-01j)	 (-7.648509538165183530e-01+1.097363156154548491e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.660965239986345376e-01+2.775329531540984274e-01j)	 (-7.584510089211398132e-01+1.136267710880798143e+00j)
