f	lambda_1	lambda_2
 (6.500000000000000000e+00+0.000000000000000000e+00j)	 (1.846870114439052857e-01-1.806641353070543854e-01j)	 (-3.713636023167675715e-01+3.483587169461504346e-02j)
 (7.000000000000000000e+00+0.000000000000000000e+00j)	 (1.753589089237348186e-01-1.815797007108614081e-01j)	 (-3.604377939036362832e-01+4.329294968540246119e-02j)
 (7.500000000000000000e+00+0.000000000000000000e+00j)	 (1.654500911075209857e-01-1.824419903957166245e-01j)	 (-3.491516378119494668e-01+4.925171298731460812e-02j)
 (8.000000000000000000e+00+0.000000000000000000e+00j)	 (1.549769070901841905e-01-1.830571204476870995e-01j)	 (-3.378380663958854280e-01+5.302638362468267696e-02j)
 (8.500000000000000000e+00+0.000000000000000000e+00j)	 (1.440974465726423404e-01-1.832225961358593391e-01j)	 (-3.266724377932646028e-01+5.486397820096715339e-02j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)	 (1.328627807821551876e-01-1.828624881220703990e-01j)	 (-3.158413868502751298e-01+5.493286202123324330e-02j)
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (1.213607493205612342e-01-1.819105997207388081e-01j)	 (-3.054467479755022530e-01+5.342115585067276629e-02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (1.096263181899904127e-01-1.802606043234266653e-01j)	 (-2.955690966118770246e-01+5.048466742425852805e-02j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (9.771781202415288914e-02-1.778043659239206820e-01j)	 (-2.862671686322944553e-01+4.630656418910675948e-02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (8.574660031824044015e-02-1.745074827953974894e-01j)	 (-2.775659466866510217e-01+4.090035212495434641e-02j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (7.374407893807913283e-02-1.702992790188304073e-01j)	 (-2.695175183440159383e-01+3.429868227147631066e-02j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (6.176616364828829697e-02-1.650621678576092155e-01j)	 (-2.621719032434443042e-01+2.658631308656765266e-02j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (4.999057514943688885e-02-1.586922705621243990e-01j)	 (-2.555591624667314932e-01+1.774152959860570561e-02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (3.851971056399522420e-02-1.510887240720832636e-01j)	 (-2.498150000617906374e-01+7.677627075643156038e-03j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (2.756633200547214946e-02-1.421462288518204331e-01j)	 (-2.450636616271037183e-01-3.694295107424212972e-03j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (1.744232679623276827e-02-1.317108529979775511e-01j)	 (-2.416074714295020076e-01-1.643400927775245934e-02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (8.663049469484651599e-03-1.197269323032572330e-01j)	 (-2.399075768066016856e-01-3.045349334355604634e-02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (1.844109298945101338e-03-1.064462015733597250e-01j)	 (-2.405201382940689858e-01-4.560164036558880807e-02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (-2.445658964690469728e-03-9.248176161429916275e-02j)	 (-2.440321806681275962e-01-6.125912718940447477e-02j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.024502148795655598e-03-7.883586840315569277e-02j)	 (-2.505894764623178839e-01-7.629918260807601327e-02j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (-3.353951161783039203e-03-6.644881953671703811e-02j)	 (-2.596171513059770675e-01-8.980667565470339120e-02j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.239267728341125752e-03-5.572192032063694872e-02j)	 (-2.703693256534613343e-01-1.014043337650123167e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (1.625073942125812576e-03-4.664608139435923867e-02j)	 (-2.820793863312064942e-01-1.111461734593687523e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (4.794486032706546386e-03-3.900381530211935455e-02j)	 (-2.943042676057116558e-01-1.191960181858164602e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (8.013577456405532318e-03-3.255437242182578073e-02j)	 (-3.067327859790593414e-01-1.257006982072142176e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (1.112858696042644258e-02-2.707932151822378675e-02j)	 (-3.192032124528044745e-01-1.310024095282023848e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (1.406028255334590416e-02-2.239725660434501581e-02j)	 (-3.316690092735354312e-01-1.352915652694116622e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (1.677412374232704895e-02-1.836932805545574143e-02j)	 (-3.440543543185564657e-01-1.386157154603028796e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (1.925770266988768853e-02-1.488279205186515686e-02j)	 (-3.562727000327559623e-01-1.411427715520145731e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (2.150153790098764672e-02-1.184639021453553348e-02j)	 (-3.683897401016933415e-01-1.429824068808262516e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (2.350799862243752036e-02-9.193030634898555209e-03j)	 (-3.803602946314182387e-01-1.442604780355365435e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (2.528235831283404123e-02-6.861496350456304516e-03j)	 (-3.921988794078377638e-01-1.449967622035246706e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (2.683557774558439912e-02-4.798401876969754509e-03j)	 (-4.038651816487616730e-01-1.451797061639698294e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (2.817373041885873342e-02-2.966759632622092968e-03j)	 (-4.153921715710914842e-01-1.449549306212218058e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (2.930053534028000117e-02-1.335139773561901111e-03j)	 (-4.268235306343516333e-01-1.443593331716925554e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (3.022718908510481362e-02+1.265617379522521180e-04j)	 (-4.381326670204208629e-01-1.433568741753493692e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (3.096390145836336316e-02+1.447532624897107656e-03j)	 (-4.492861890211882203e-01-1.420349156897942333e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (3.151338499557113093e-02+2.645859320864925313e-03j)	 (-4.603653323917687445e-01-1.404177221688089894e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (3.188677227472704045e-02+3.734476028079636301e-03j)	 (-4.713570260800040712e-01-1.385734494419239848e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (3.208721150287095758e-02+4.731533763971458584e-03j)	 (-4.822786342153653760e-01-1.364854786989632696e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (3.212181155760626683e-02+5.660598179285207532e-03j)	 (-4.930972521267982800e-01-1.341345076433429206e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (3.199559531040613303e-02+6.528079741687446702e-03j)	 (-5.038643412079493178e-01-1.316095508624636201e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (3.170827555164837386e-02+7.339689393398109163e-03j)	 (-5.146226039068315661e-01-1.289152938702409767e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (3.126737906072357687e-02+8.110102000719515702e-03j)	 (-5.253551780149412487e-01-1.260206653508534613e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (3.067782206534572231e-02+8.854986102345190069e-03j)	 (-5.360483930366339855e-01-1.229925343483220246e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.993782065862388153e-02+9.577108955684421332e-03j)	 (-5.467783645957264849e-01-1.198308099289525780e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.905752682984233393e-02+1.027830856699319534e-02j)	 (-5.575531557333260890e-01-1.165803120839982027e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (2.803420777235968164e-02+1.096780871470660890e-02j)	 (-5.683930177485875257e-01-1.132221275408786809e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (2.686930330175832382e-02+1.166564205752526617e-02j)	 (-5.792818743849603713e-01-1.097504708208344171e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.556539305954037833e-02+1.236911123011964070e-02j)	 (-5.902813129876266496e-01-1.062192112737622013e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.411800456560762862e-02+1.307632634069375022e-02j)	 (-6.014359703321183748e-01-1.026210318688425133e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.253131445828856355e-02+1.380096363832977735e-02j)	 (-6.127535885872280597e-01-9.893824078460355942e-02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.080614437241333492e-02+1.455622691421006032e-02j)	 (-6.242457568425936465e-01-9.522531450479274073e-02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (1.893629779591447793e-02+1.534009202389507998e-02j)	 (-6.359921686594499635e-01-9.147400823724076424e-02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.693128222637306154e-02+1.615143428818694576e-02j)	 (-6.480289048036650401e-01-8.770891692250760985e-02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.478317266303477012e-02+1.699820584780861038e-02j)	 (-6.603970663274638664e-01-8.391761667327712892e-02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.248885968576406158e-02+1.790332341343638806e-02j)	 (-6.731236624380150246e-01-8.010898652768586037e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.004825636957644083e-02+1.886030281170457401e-02j)	 (-6.862920553520415190e-01-7.631125155706332264e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (7.452292617924145129e-03+1.986515869887143376e-02j)	 (-6.999712269838644918e-01-7.251466101518780349e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (4.702097559600073445e-03+2.093520649337278494e-02j)	 (-7.142297901854463005e-01-6.871196964402201401e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (1.794779598828986217e-03+2.208509564479022025e-02j)	 (-7.291390994811952631e-01-6.494838999702938487e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.286274690611030613e-03+2.331588061045836852e-02j)	 (-7.448180706109328586e-01-6.121167735458196701e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.509332569721528211e-03+2.461711372908943068e-02j)	 (-7.613938061754460529e-01-5.753421770353971815e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.152226953128522753e-02+2.752757397063025635e-02j)	 (-7.977118182775579935e-01-5.026727449208500537e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.529974507237838281e-02+2.913059492705274978e-02j)	 (-8.178314354127211860e-01-4.671508898072197075e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.928462384444781103e-02+3.086567138963902668e-02j)	 (-8.395105657084990236e-01-4.323966010056826820e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.346481165987277309e-02+3.272919674354202169e-02j)	 (-8.630295727115774307e-01-3.982732655893093249e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.251447829456581562e-02+3.688191821569295620e-02j)	 (-9.169197363717026539e-01-3.327575655795821097e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.736715877122893242e-02+3.923033744843557047e-02j)	 (-9.482575984792308565e-01-3.012195508328729607e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.249446132302608231e-02+4.175477369910861325e-02j)	 (-9.832152058269081341e-01-2.712235474477303968e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.353384024594744217e-02+4.737866930120704367e-02j)	 (-1.067363499503149793e+00-2.133239487273044105e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-5.948021608366715895e-02+5.054215188785279866e-02j)	 (-1.118923853993022188e+00-1.858163943565311824e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.231673258293287720e-02+5.763163486844120192e-02j)	 (-1.249894645622823930e+00-1.325117146642359155e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.924411723893995396e-02+6.158351440322663156e-02j)	 (-1.334970297552606988e+00-1.062476402571169848e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.654409636752750934e-02+6.583807705185514003e-02j)	 (-1.439072521955723216e+00-7.976625539572648055e-03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.421353080606084673e-02+7.044048139160612176e-02j)	 (-1.569702251272657056e+00-5.123511920535344863e-03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.023030924300644962e-01+7.538852580131817638e-02j)	 (-1.738105651123864837e+00-2.095688047120004577e-03j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.197609757875880143e-01+8.630042645831313697e-02j)	 (-2.279640803340205579e+00+6.707754742468334010e-03j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.291727460983450593e-01+9.229811908752424965e-02j)	 (-2.756060727127003229e+00+1.411286487704363664e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.494679400488330145e-01+1.052885542678778652e-01j)	 (-5.150297830107770203e+00+5.266281852349128517e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.603325494208721613e-01+1.122443865973776767e-01j)	 (-9.956951297106570564e+00+1.343780994606365853e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (9.305931649315825283e+00-2.023770950380917033e-01j)	 (-1.836056281136069224e-01+1.268016974543663133e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (2.905950225493568073e+00-9.564198318253211428e-02j)	 (-2.087105383837783434e-01+1.417857208573294336e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.112419691734620741e+00-8.359075734326902596e-02j)	 (-2.218377278776711981e-01+1.492483945707098192e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.640095369065948994e+00-7.736739178072615797e-02j)	 (-2.352225932451655344e-01+1.565327163464846072e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.328462865466763398e+00-7.341922219531590854e-02j)	 (-2.487631475402129755e-01+1.636355312510349436e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (9.455143148751914417e-01-6.893741569303807326e-02j)	 (-2.759878714654547815e-01+1.770073983427671860e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (7.223453239955706096e-01-6.599829160800049777e-02j)	 (-3.027030457212734893e-01+1.891749595612066126e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (6.432321864051463445e-01-6.464959397023557763e-02j)	 (-3.156244145315939553e-01+1.948324857729055726e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (5.241634150628099453e-01-6.184049807352848260e-02j)	 (-3.404344110661815526e-01+2.054521571874938501e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (4.393212501968205563e-01-5.873898634184190892e-02j)	 (-3.636267880293949095e-01+2.154306390913970359e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (4.055089035172469436e-01-5.711880804379407955e-02j)	 (-3.746036531614523879e-01+2.202529297894310067e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (3.760099600241739726e-01-5.549613501679022398e-02j)	 (-3.851554020148584279e-01+2.249683441463671552e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.269975895073221062e-01-5.213314587727756882e-02j)	 (-4.050339360000153044e-01+2.342870689205216184e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.877332352227890411e-01-4.875015291177326598e-02j)	 (-4.235225483416723558e-01+2.434974420019130337e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (2.555029911931170350e-01-4.531053829366520763e-02j)	 (-4.406790959496122984e-01+2.527818232851876123e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.284449053861063450e-01-4.194863812387378266e-02j)	 (-4.566437793396349587e-01+2.620727110652327219e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (2.164165138602957006e-01-4.023635527926006789e-02j)	 (-4.642517186955499309e-01+2.668239931113678964e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (2.052443099092359224e-01-3.854634363890451637e-02j)	 (-4.715982245351826863e-01+2.715926736439865929e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (1.850568484215197040e-01-3.519119757369390533e-02j)	 (-4.855629314692547771e-01+2.812231683191167564e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.671279719163420441e-01-3.186764827963201041e-02j)	 (-4.988478552768160768e-01+2.910466340038580513e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.510957997198766334e-01-2.855938854463707655e-02j)	 (-5.113035281872098103e-01+3.010237409997886249e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.365136249857320516e-01-2.527317915767803014e-02j)	 (-5.231948220211520839e-01+3.111766357537449346e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.296941572612819171e-01-2.362133440577135479e-02j)	 (-5.289146097682667635e-01+3.163510029597175199e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.168325660613118155e-01-2.032721294936381401e-02j)	 (-5.400030450174790886e-01+3.268093153718101274e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.048757900120163011e-01-1.701349864523506866e-02j)	 (-5.506004320159995080e-01+3.374862919543820117e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (9.367273779937286549e-02-1.368133937407663148e-02j)	 (-5.607638229583576939e-01+3.483593765201556391e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (8.310752083184780314e-02-1.031716873691733427e-02j)	 (-5.705036724468180998e-01+3.594387652050554105e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (7.802162682076085876e-02-8.620762255085984149e-03j)	 (-5.752783599945310300e-01+3.650842463097105917e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (6.822499582217887715e-02-5.205363202085006025e-03j)	 (-5.845005252357068359e-01+3.764501294983330082e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.884839236975993038e-02-1.739130867470531361e-03j)	 (-5.934033813831293136e-01+3.880468752602755922e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (4.543932327820646155e-02+3.551194786125644320e-03j)	 (-6.062715028549310325e-01+4.058322392321182526e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.112012515218778363e-02+5.346080845381170898e-03j)	 (-6.104421854667547720e-01+4.118978386299254613e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (3.687296543982621078e-02+7.154254360647038791e-03j)	 (-6.145196974519929745e-01+4.179885219455998779e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (2.449668223088126429e-02+1.267877163830254117e-02j)	 (-6.263560370880286721e-01+4.365608092031641463e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (1.650942048553909192e-02+1.644612772821589519e-02j)	 (-6.340028454506749789e-01+4.492578623257787451e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (8.708323365468034760e-03+2.028814202683337786e-02j)	 (-6.413837164021235493e-01+4.621353158306243381e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.870597884465588390e-03+2.223915033375643835e-02j)	 (-6.449673244138324213e-01+4.686222201263806064e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (-6.421890014055270379e-03+2.821073568081948479e-02j)	 (-6.554470581453419875e-01+4.884680827021077310e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (-1.378366207184697489e-02+3.229296796659975044e-02j)	 (-6.622124846008112797e-01+5.020001446171332704e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-2.103196707108628827e-02+3.646234539555548437e-02j)	 (-6.687186876961750404e-01+5.157499464605250772e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-2.461610841502970271e-02+3.858048710595200770e-02j)	 (-6.718925138082264548e-01+5.227040389430140932e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-3.522102877046087710e-02+4.507221195415134218e-02j)	 (-6.811174952909448965e-01+5.438755034366667962e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-4.562875935315000020e-02+5.177186555221663378e-02j)	 (-6.898897993937210815e-01+5.655515208557531093e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-4.906023414983043396e-02+5.405659594629223796e-02j)	 (-6.926959135439501036e-01+5.728556511817139985e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.587022049707579541e-02+5.869300877598963850e-02j)	 (-6.981504110122911388e-01+5.876764184538642022e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-6.595388377427430227e-02+6.584459499798250848e-02j)	 (-7.059438245419733526e-01+6.102673250092078838e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-7.259990620599315880e-02+7.073446593240739766e-02j)	 (-7.108788860939330156e-01+6.256236989750816324e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-7.589974589782183534e-02+7.322046319160757655e-02j)	 (-7.132634908305786059e-01+6.333765355838048006e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-8.571805798154033540e-02+8.083255084280452363e-02j)	 (-7.200682347880134060e-01+6.569549166220329806e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-9.542000093518593351e-02+8.868813994170998694e-02j)	 (-7.263525814307010275e-01+6.809831285193559403e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.863543177306421939e-02+9.136229315242699878e-02j)	 (-7.283022558255234369e-01+6.890810138298910648e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.050152916233569322e-01+9.678809456176262760e-02j)	 (-7.320839813113855232e-01+7.054714395423432594e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.145095206632597007e-01+1.051494830510064649e-01j)	 (-7.372447069449103996e-01+7.303587081214187871e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.207754805972086620e-01+1.108571964726820791e-01j)	 (-7.403914923180239249e-01+7.472205718250891637e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.238920802429286927e-01+1.137520255707444305e-01j)	 (-7.418566490263365232e-01+7.557334198715854878e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.331789002754480977e-01+1.226208195166478832e-01j)	 (-7.458805848631046009e-01+7.814943653595517459e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.423577871480339319e-01+1.317509708684869718e-01j)	 (-7.493091551032979858e-01+8.076658816266701901e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.454013086744561090e-01+1.348553394523958615e-01j)	 (-7.502926615571621216e-01+8.164555989129841373e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.544495278354730550e-01+1.443380913683826039e-01j)	 (-7.528685381232449458e-01+8.431263321580307890e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.633985489937416768e-01+1.540927360931968748e-01j)	 (-7.547712743984784645e-01+8.701569149415808724e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.663607263456240437e-01+1.574086412996383300e-01j)	 (-7.552661450765492113e-01+8.792291550077466766e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.751668393581311545e-01+1.675246009608604147e-01j)	 (-7.562784756082328030e-01+9.066998876817954356e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.838567937285738862e-01+1.779172675186822539e-01j)	 (-7.566179248206161834e-01+9.344779464701338245e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.867277876657679192e-01+1.814397151107169925e-01j)	 (-7.565655985807179240e-01+9.438095132092703121e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.952675333906269683e-01+1.922022836667875156e-01j)	 (-7.559536407700182536e-01+9.719395229672835868e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-2.036888177854296877e-01+2.032399925247184713e-01j)	 (-7.545753995305990447e-01+1.000329175641742951e+00j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-2.064670960004526545e-01+2.069816031954927749e-01j)	 (-7.539513827665694778e-01+1.009847206566225619e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.174342926051721081e-01+2.222570350707714359e-01j)	 (-7.506457163201492033e-01+1.048135434923330944e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.228339358064728160e-01+2.300905142997572983e-01j)	 (-7.484770674128338186e-01+1.067369792227270908e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.255124781887442031e-01+2.340451871248257487e-01j)	 (-7.472557841896653175e-01+1.077018146412893396e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.360401714445374832e-01+2.501988050311860223e-01j)	 (-7.415300700519602550e-01+1.115783720981452509e+00j)
