Frequency [Hz]	0.0+det[I + L(s)]
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.722251597154030645e-01-1.766278078417697073e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.551383740031281655e-01-1.719456083468461904e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.375821616011818960e-01-1.672793612622444637e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.195297546223947127e-01-1.626259524581835092e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.009120751069085609e-01-1.579946508931020233e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.816295944070438761e-01-1.533986792233595631e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.616130368191764644e-01-1.488755182146807299e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.407936322359829295e-01-1.444405974149903793e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (1.190357474990846598e-01-1.400714972223451038e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (9.621712280119511240e-02-1.358289893790911862e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (7.218456242585151450e-02-1.317465066326750367e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (4.683065197887872899e-02-1.277766196744870852e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-8.771934157295355888e-03-1.204354456689599034e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-3.946412025300317927e-02-1.170901857628728338e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.250249845129179416e-02-1.140643734832588324e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-1.082286798671733413e-01-1.113219324573900687e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.895880796500969689e-01-1.071690891761501174e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-2.366334046836527372e-01-1.057562577289457850e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.888069082799852860e-01-1.051153266836700878e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-4.131030792061459733e-01-1.060677788286459311e-01j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-4.885267770965143197e-01-1.081067609704226412e-01j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.778660467610729823e-01-1.166787667699668435e-01j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-7.993945903703526534e-01-1.241264202347567291e-01j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-9.468700211285788759e-01-1.346810575755553741e-01j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-1.130491893565395589e+00-1.493789079042858459e-01j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.365257057981077882e+00-1.703716278415912388e-01j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-2.110881130760561497e+00-2.443632069071823842e-01j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-2.760370048467690740e+00-3.138198952867309321e-01j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-5.993936584938181156e+00-6.792244293246403330e-01j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.245262597186463971e+01-1.427148743042769397e+00j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.335310064593527990e+01+1.601711384750373446e+00j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.741190001842219282e+00+6.085346540486060718e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.661625250413973465e+00+4.892638936387346260e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (3.012633447830817879e+00+4.195857824078922937e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.578897935873675440e+00+3.754807771963785124e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (2.033597000819445721e+00+3.245959586696922639e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.703382261209821058e+00+2.986638150733011976e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.582452257869249701e+00+2.908131028124786299e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (1.394556394411342160e+00+2.814062336643545770e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (1.254799523362362335e+00+2.777652160080591459e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (1.197332685272847197e+00+2.773942594568710174e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (1.146251502228855079e+00+2.776858724393660438e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (1.059166334957430067e+00+2.801203332989735673e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (9.871226791906245746e-01+2.842167008079103385e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (9.263554647605983794e-01+2.897494905731956005e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (8.742191689596107151e-01+2.961089892002364277e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (8.506790168556832565e-01+2.997060080063916332e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (8.286570279810164807e-01+3.034393137580185251e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (7.885148883958601473e-01+3.113263812910820327e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (7.524048185478823259e-01+3.196984160276155063e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (7.199717944692458627e-01+3.284811689866319884e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (6.903087035062398513e-01+3.375616285880022605e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (6.764203023397997727e-01+3.422600053082009985e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (6.501990116742805137e-01+3.517878280002377789e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (6.258709736809149327e-01+3.615860475608227986e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (6.031588250048003363e-01+3.715851858398658836e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.818747288268223405e-01+3.817821587805713679e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.716357343733884377e-01+3.869709753157369869e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.520888384876473376e-01+3.973763905324786405e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (5.335218828915465616e-01+4.079579283513283805e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (5.071915640794695257e-01+4.240445571589999130e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (4.987626095480280908e-01+4.295032064985127573e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (4.905444210856488851e-01+4.349568359307177667e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.668397350334750340e-01+4.514551237772063685e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (4.516626291072614596e-01+4.626121429171962673e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (4.370175527124081638e-01+4.738210606452687990e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (4.298900934523151030e-01+4.794235711078348450e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (4.090510247289596002e-01+4.963950307787040606e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (3.955625306786126338e-01+5.078175358929266636e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.824476523043619514e-01+5.193063587193925690e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.760037383945344924e-01+5.250687827301302457e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.570626066507954777e-01+5.424117388060057943e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (3.386457566872558278e-01+5.598705864218317396e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (3.326285084452645924e-01+5.656829015252755610e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (3.207343457856646207e-01+5.773828691595102036e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (3.032104949872703736e-01+5.949495604496088941e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (2.917067167678665807e-01+6.067226170888413428e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (2.860066234296443355e-01+6.126134977243714586e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (2.690973303747333789e-01+6.303220815784362774e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (2.524235538401240486e-01+6.480541785868356719e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (2.469335516713001277e-01+6.539597067171031286e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (2.359519807483806686e-01+6.658173746105151558e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (2.196372751018344227e-01+6.835588881740009004e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (2.087990654093204723e-01+6.954189568950819300e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (2.034024254779598917e-01+7.013603622824575723e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (1.872221175964329798e-01+7.191384462803613875e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (1.710472367921726800e-01+7.369268329358054093e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (1.656701127494565329e-01+7.428377906477383608e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (1.494659897568088314e-01+7.606153923145215767e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (1.332010376618152914e-01+7.783930893236598036e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (1.277470936365257825e-01+7.843055437699337773e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (1.113144531467570725e-01+8.020809462400310119e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (9.469735376889112932e-02+8.198658739390067840e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (8.912265455867761366e-02+8.258048227857398560e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.222619054565153351e-02+8.435955940083111892e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (5.510384415193803759e-02+8.614297111334572321e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (4.933232061122852508e-02+8.673880883902742589e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (2.587571092026548156e-02+8.912740528053987310e-01j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (1.392069617426244799e-02+9.032396721406555917e-01j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (7.893805323458423506e-03+9.092391983645684572e-01j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.669392352189791665e-02+9.333967217155454410e-01j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (-2.926914075790342309e-02+9.455631274144553622e-01j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (-4.204401106443080016e-02+9.577790894965625412e-01j)
 (1.235000000000000000e+02+0.000000000000000000e+00j)	 (-6.820197249145658336e-02+9.824570409936123072e-01j)
 (1.240000000000000000e+02+0.000000000000000000e+00j)	 (-7.487652602431772719e-02+9.887050789222369129e-01j)
 (1.255000000000000000e+02+0.000000000000000000e+00j)	 (-9.525757763734941930e-02+1.007542278154325510e+00j)
 (1.270000000000000000e+02+0.000000000000000000e+00j)	 (-1.161866999793050997e-01+1.026622178217998949e+00j)
 (1.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.232823079287687085e-01+1.033063789470930249e+00j)
 (1.300000000000000000e+02+0.000000000000000000e+00j)	 (-1.597194702051939752e-01+1.065797657656570196e+00j)
 (1.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.672153837906852625e-01+1.072472758033965468e+00j)
 (1.320000000000000000e+02+0.000000000000000000e+00j)	 (-1.900639748169105081e-01+1.092779188490295095e+00j)
 (1.335000000000000000e+02+0.000000000000000000e+00j)	 (-2.135261489877998131e-01+1.113522990429933301e+00j)
 (1.340000000000000000e+02+0.000000000000000000e+00j)	 (-2.214968412071472714e-01+1.120543879671070497e+00j)
 (1.365000000000000000e+02+0.000000000000000000e+00j)	 (-2.623534191501656343e-01+1.156610189460492766e+00j)
 (1.370000000000000000e+02+0.000000000000000000e+00j)	 (-2.707495834620456399e-01+1.163993975022910465e+00j)
 (1.385000000000000000e+02+0.000000000000000000e+00j)	 (-2.963135281283073574e-01+1.186665829251375648e+00j)
 (1.400000000000000000e+02+0.000000000000000000e+00j)	 (-3.225036890492807840e-01+1.209999900449232779e+00j)
 (1.410000000000000000e+02+0.000000000000000000e+00j)	 (-3.403189557155670841e-01+1.225949754746739062e+00j)
 (1.430000000000000000e+02+0.000000000000000000e+00j)	 (-3.767553178204849362e-01+1.258955993012755403e+00j)
 (1.435000000000000000e+02+0.000000000000000000e+00j)	 (-3.860227618293251006e-01+1.267441496508345589e+00j)
 (1.455000000000000000e+02+0.000000000000000000e+00j)	 (-4.237680289819669155e-01+1.302352618393296746e+00j)
 (1.465000000000000000e+02+0.000000000000000000e+00j)	 (-4.430155613254159186e-01+1.320434040004582643e+00j)
 (1.480000000000000000e+02+0.000000000000000000e+00j)	 (-4.723559278767440750e-01+1.348374987627399602e+00j)
 (1.495000000000000000e+02+0.000000000000000000e+00j)	 (-5.022035643888479450e-01+1.377371703160381822e+00j)
 (1.500000000000000000e+02+0.000000000000000000e+00j)	 (-5.122376914044015628e-01+1.387286452556449445e+00j)
 (1.525000000000000000e+02+0.000000000000000000e+00j)	 (-5.632571079014208060e-01+1.438703769957944134e+00j)
 (1.530000000000000000e+02+0.000000000000000000e+00j)	 (-5.736078171248043533e-01+1.449376599333710214e+00j)
 (1.550000000000000000e+02+0.000000000000000000e+00j)	 (-6.153734681663006745e-01+1.493459525406330979e+00j)
 (1.560000000000000000e+02+0.000000000000000000e+00j)	 (-6.364815278760819206e-01+1.516339236611074615e+00j)
 (1.575000000000000000e+02+0.000000000000000000e+00j)	 (-6.683766994705160336e-01+1.551753939060923404e+00j)
 (1.590000000000000000e+02+0.000000000000000000e+00j)	 (-7.005303689054528382e-01+1.588513838603928141e+00j)
 (1.605000000000000000e+02+0.000000000000000000e+00j)	 (-7.328197168072125844e-01+1.626683278878193306e+00j)
 (1.620000000000000000e+02+0.000000000000000000e+00j)	 (-7.652192876627060825e-01+1.666273087174901857e+00j)
 (1.630000000000000000e+02+0.000000000000000000e+00j)	 (-7.868538480285777181e-01+1.693462954227925810e+00j)
 (1.650000000000000000e+02+0.000000000000000000e+00j)	 (-8.301274924387572751e-01+1.749822508067531368e+00j)
 (1.655000000000000000e+02+0.000000000000000000e+00j)	 (-8.409064225760100042e-01+1.764342198689504260e+00j)
 (1.680000000000000000e+02+0.000000000000000000e+00j)	 (-8.946469330070971893e-01+1.839438442000126184e+00j)
 (1.685000000000000000e+02+0.000000000000000000e+00j)	 (-9.053430326967102371e-01+1.854963349162230157e+00j)
 (1.710000000000000000e+02+0.000000000000000000e+00j)	 (-9.583090371159235232e-01+1.935202315702975850e+00j)
 (1.715000000000000000e+02+0.000000000000000000e+00j)	 (-9.687585001641213500e-01+1.951783709525643173e+00j)
 (1.740000000000000000e+02+0.000000000000000000e+00j)	 (-1.020402552571843646e+00+2.037244845103778346e+00j)
 (1.745000000000000000e+02+0.000000000000000000e+00j)	 (-1.030585210365804638e+00+2.054850954511702188e+00j)
 (1.765000000000000000e+02+0.000000000000000000e+00j)	 (-1.070571969158938153e+00+2.127060616798917891e+00j)
 (1.775000000000000000e+02+0.000000000000000000e+00j)	 (-1.090117904519357195e+00+2.164199086922259596e+00j)
 (1.795000000000000000e+02+0.000000000000000000e+00j)	 (-1.128317129650201478e+00+2.240535895362716357e+00j)
 (1.805000000000000000e+02+0.000000000000000000e+00j)	 (-1.146902138167089857e+00+2.279718021555486640e+00j)
 (1.825000000000000000e+02+0.000000000000000000e+00j)	 (-1.182885927990528385e+00+2.360069496842370107e+00j)
 (1.835000000000000000e+02+0.000000000000000000e+00j)	 (-1.200249289873046576e+00+2.401243114124492095e+00j)
 (1.855000000000000000e+02+0.000000000000000000e+00j)	 (-1.233608201414993388e+00+2.485514254581198568e+00j)
 (1.865000000000000000e+02+0.000000000000000000e+00j)	 (-1.249598127943919446e+00+2.528592718763047476e+00j)
 (1.885000000000000000e+02+0.000000000000000000e+00j)	 (-1.280003787476971411e+00+2.616587331353513513e+00j)
 (1.895000000000000000e+02+0.000000000000000000e+00j)	 (-1.294378654746324520e+00+2.661478801514630455e+00j)
 (1.915000000000000000e+02+0.000000000000000000e+00j)	 (-1.321471601323112921e+00+2.752977292942326404e+00j)
 (1.925000000000000000e+02+0.000000000000000000e+00j)	 (-1.334128590067269915e+00+2.799554863542200955e+00j)
 (1.950000000000000000e+02+0.000000000000000000e+00j)	 (-1.363057346144491033e+00+2.918300032125078936e+00j)
 (1.955000000000000000e+02+0.000000000000000000e+00j)	 (-1.368355753136106356e+00+2.942428523172581745e+00j)
 (1.980000000000000000e+02+0.000000000000000000e+00j)	 (-1.392320488122507749e+00+3.064838591182249328e+00j)
 (1.985000000000000000e+02+0.000000000000000000e+00j)	 (-1.396619984143161242e+00+3.089659946848036132e+00j)
 (2.010000000000000000e+02+0.000000000000000000e+00j)	 (-1.415351051421890993e+00+3.215345060999104998e+00j)
 (2.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.418531493260743570e+00+3.240779971436406282e+00j)
 (2.040000000000000000e+02+0.000000000000000000e+00j)	 (-1.431748194187779211e+00+3.369315541224380262e+00j)
 (2.045000000000000000e+02+0.000000000000000000e+00j)	 (-1.433823390701419287e+00+3.395276309773441969e+00j)
 (2.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.441309271984542617e+00+3.526224978171030422e+00j)
 (2.080000000000000000e+02+0.000000000000000000e+00j)	 (-1.442931926058986347e+00+3.579076955387259229e+00j)
 (2.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.443767733340177717e+00+3.685510224212040331e+00j)
 (2.115000000000000000e+02+0.000000000000000000e+00j)	 (-1.442281629162934120e+00+3.765881833583352378e+00j)
 (2.130000000000000000e+02+0.000000000000000000e+00j)	 (-1.438988182366761626e+00+3.846626166797300961e+00j)
 (2.150000000000000000e+02+0.000000000000000000e+00j)	 (-1.431743790846915054e+00+3.954774297832507557e+00j)
 (2.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.426874520790277323e+00+4.009010334764014694e+00j)
 (2.185000000000000000e+02+0.000000000000000000e+00j)	 (-1.411146049177242290e+00+4.144893963687668048e+00j)
 (2.190000000000000000e+02+0.000000000000000000e+00j)	 (-1.407412097422251707e+00+4.172104412665730955e+00j)
 (2.215000000000000000e+02+0.000000000000000000e+00j)	 (-1.385527882112828291e+00+4.308164542238945849e+00j)
 (2.220000000000000000e+02+0.000000000000000000e+00j)	 (-1.380540433156643765e+00+4.335355706189512937e+00j)
 (2.245000000000000000e+02+0.000000000000000000e+00j)	 (-1.352584146311288205e+00+4.471140076244584094e+00j)
 (2.255000000000000000e+02+0.000000000000000000e+00j)	 (-1.339980576829959080e+00+4.525305515346736307e+00j)
 (2.275000000000000000e+02+0.000000000000000000e+00j)	 (-1.312395076315433284e+00+4.633304033666292732e+00j)
 (2.290000000000000000e+02+0.000000000000000000e+00j)	 (-1.289642287131053777e+00+4.713931223396397030e+00j)
 (2.305000000000000000e+02+0.000000000000000000e+00j)	 (-1.265146427128312379e+00+4.794174303719123564e+00j)
 (2.330000000000000000e+02+0.000000000000000000e+00j)	 (-1.220506197410645033e+00+4.926899570366567893e+00j)
 (2.335000000000000000e+02+0.000000000000000000e+00j)	 (-1.211011045873669145e+00+4.953261435238435872e+00j)
 (2.360000000000000000e+02+0.000000000000000000e+00j)	 (-1.160779219085461333e+00+5.084162850296458203e+00j)
 (2.370000000000000000e+02+0.000000000000000000e+00j)	 (-1.139417284915317019e+00+5.136040963513073265e+00j)
 (2.390000000000000000e+02+0.000000000000000000e+00j)	 (-1.094571507854119385e+00+5.238883011274221957e+00j)
 (2.405000000000000000e+02+0.000000000000000000e+00j)	 (-1.059124922975770655e+00+5.315156841717367797e+00j)
 (2.420000000000000000e+02+0.000000000000000000e+00j)	 (-1.022170401465579692e+00+5.390647511634464983e+00j)
