Frequency [Hz]	d axis	q axis
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (2.095852100365717874e+01+1.985918553910101423e+02j)	 (-1.689163875885234347e+02+3.930370242917327914e+02j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (2.162623610143323560e+01+2.058254664521881523e+02j)	 (-1.836844085075382225e+02+4.093887999916710214e+02j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (2.232026475987031944e+01+2.130381460424033548e+02j)	 (-1.998023072679675920e+02+4.269390977863395733e+02j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (2.303628679166317639e+01+2.202264324470761778e+02j)	 (-2.174186286227981384e+02+4.457667781270653791e+02j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (2.376950415101989478e+01+2.273942311090779071e+02j)	 (-2.367300485897226281e+02+4.659952393047245778e+02j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (2.452165122803882724e+01+2.345462278929099398e+02j)	 (-2.579800770575788533e+02+4.877709270452320993e+02j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (2.528899540060433182e+01+2.416813551709157935e+02j)	 (-2.815060298416093474e+02+5.111614361047364810e+02j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (2.606811493751072462e+01+2.488027001307996215e+02j)	 (-3.076566589438588721e+02+5.362892314823781135e+02j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (2.686241513884199605e+01+2.559125415800114638e+02j)	 (-3.368416341872876956e+02+5.633875924557892176e+02j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (2.767561099061611074e+01+2.630124855715095578e+02j)	 (-3.696327521607786935e+02+5.924995602860839199e+02j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (2.850736285030357209e+01+2.701056660148709057e+02j)	 (-4.067509449402022028e+02+6.237729151037032125e+02j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (2.935744614785587814e+01+2.771921399415803080e+02j)	 (-4.489456806035368004e+02+6.573149771393918854e+02j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.022974977305919708e+01+2.842765271293746991e+02j)	 (-4.972388271175144041e+02+6.932110556666578987e+02j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.113195658990399295e+01+2.913578699826651359e+02j)	 (-5.529788870754661048e+02+7.315063662653687970e+02j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.206386112106415709e+01+2.984389817900451476e+02j)	 (-6.177862601455515232e+02+7.719463037944199186e+02j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.302874553296550175e+01+3.055263258850125681e+02j)	 (-6.936247930962769033e+02+8.141020452993996059e+02j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.403178384029632042e+01+3.126181739876738561e+02j)	 (-7.831246461945164583e+02+8.574047052384341896e+02j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (3.507813649362228148e+01+3.197123438545403928e+02j)	 (-8.895698342080402199e+02+9.002293951403273695e+02j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (3.617266173865447598e+01+3.268147963099764297e+02j)	 (-1.017062480952130500e+03+9.399764539378134032e+02j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (3.731279556566417455e+01+3.339289924831821281e+02j)	 (-1.170210460700719295e+03+9.725465159522199201e+02j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (3.850681557764048790e+01+3.410573929030837235e+02j)	 (-1.354441896988949338e+03+9.908867297006111130e+02j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (3.976197712400897188e+01+3.481902611866179313e+02j)	 (-1.575340397017580926e+03+9.835190432011270332e+02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (4.107898971138055089e+01+3.553361344577544969e+02j)	 (-1.835335274643141020e+03+9.326910666038583031e+02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (4.246605703759564676e+01+3.625044060618286039e+02j)	 (-2.129527881822180916e+03+8.134214805874496506e+02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (4.392537546434246565e+01+3.696879140747370229e+02j)	 (-2.439204118465338979e+03+5.949100804981679858e+02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (4.546015461373307431e+01+3.768806518896723787e+02j)	 (-2.719733966577441151e+03+2.498580313195903670e+02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (4.708446813748076920e+01+3.840878703864045178e+02j)	 (-2.899959257719520792e+03-2.216917233572952739e+02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (4.877044716355901244e+01+3.913269244552420787e+02j)	 (-2.909681477801974324e+03-7.660348906368171811e+02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (5.244678834477079477e+01+4.058424230864611104e+02j)	 (-2.376925855161261552e+03-1.683495677970437100e+03j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (5.442286249774332418e+01+4.131438669851708028e+02j)	 (-1.969080998063334619e+03-1.920584606926757033e+03j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (5.651138715903974941e+01+4.204521321122203972e+02j)	 (-1.572747078879872561e+03-2.013612400552293593e+03j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (5.869620254548463123e+01+4.277838378098484782e+02j)	 (-1.229955191318617381e+03-2.007001301537751033e+03j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (6.344319732124343858e+01+4.425159268726612822e+02j)	 (-7.340108104271262164e+02-1.847167838155954087e+03j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (6.596317763735873996e+01+4.498828016028710977e+02j)	 (-5.641289610519412463e+02-1.742224731935694308e+03j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (6.863850598345388221e+01+4.572686519652443167e+02j)	 (-4.339184029251882748e+02-1.636793132558640764e+03j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (7.436394669827276971e+01+4.721338111516213303e+02j)	 (-2.548689316723936429e+02-1.443517411418411257e+03j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (7.742130264789415151e+01+4.795712840651519286e+02j)	 (-1.935037024011686810e+02-1.357851462028820151e+03j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (8.396535829675408991e+01+4.944848604826370320e+02j)	 (-1.067340761886049876e+02-1.208858582530243893e+03j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (8.746399262877534397e+01+5.019731367769504686e+02j)	 (-7.611003058698997847e+01-1.144535543161040096e+03j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (9.113035444929057860e+01+5.094714612101391253e+02j)	 (-5.155427003536691188e+01-1.086028161285677243e+03j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (9.493111376005990110e+01+5.169327557518200820e+02j)	 (-3.164558265661719716e+01-1.032434761766123529e+03j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (9.892608397627959960e+01+5.243754885322410928e+02j)	 (-1.567458609207417020e+01-9.835036647187209837e+02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (1.074034177102082026e+02+5.393113229944007117e+02j)	 (8.085726655871429358e+00-8.976168229753797050e+02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (1.119034027345669386e+02+5.467460912631430574e+02j)	 (1.678893684663160357e+01-8.596466469454877597e+02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (1.214708263893164286e+02+5.616109914393879308e+02j)	 (2.973583225855853840e+01-7.921099459691371294e+02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (1.264862104289439912e+02+5.689652606603891627e+02j)	 (3.451884079453672882e+01-7.617282958012200424e+02j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.371623338086804722e+02+5.836477807903797839e+02j)	 (4.152503861516173345e+01-7.070788151615271317e+02j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (1.486451985521679546e+02+5.981334271304203867e+02j)	 (4.598388056013482839e+01-6.589986077285344663e+02j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (1.547309941285976151e+02+6.052902476252520501e+02j)	 (4.748667521273317504e+01-6.370730389699311900e+02j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.609701695592864326e+02+6.123960719256982657e+02j)	 (4.867534841011642754e+01-6.163228848076937538e+02j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.674452772387415678e+02+6.193896065809067295e+02j)	 (4.950333086924936055e+01-5.966698245648000238e+02j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.810507872092778427e+02+6.331911559407151344e+02j)	 (5.046486063973517844e+01-5.603716539411556141e+02j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.955298199850153935e+02+6.466475677273316478e+02j)	 (5.069765817501581751e+01-5.274741692503749846e+02j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (2.030776769894557390e+02+6.531880770602530220e+02j)	 (5.059937267615287482e+01-5.121064782727260081e+02j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (2.188642024028436879e+02+6.659445802996032171e+02j)	 (5.008512645926018791e+01-4.833272352581022915e+02j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (2.355857236007576887e+02+6.781069889711382075e+02j)	 (4.922230330810054255e+01-4.568238995800663247e+02j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (2.442929228760124829e+02+6.839530297979454190e+02j)	 (4.870201419243580432e+01-4.443166693677711692e+02j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (2.531882681777487107e+02+6.896327443899537002e+02j)	 (4.814200351902162112e+01-4.322490110102602330e+02j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (2.716344686103033723e+02+7.003730692121498578e+02j)	 (4.689185105800214615e+01-4.093404889110454974e+02j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (2.909680202931355097e+02+7.103738660732443577e+02j)	 (4.556770622310379792e+01-3.879262384844826670e+02j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.111609428514454976e+02+7.194049245588116719e+02j)	 (4.416223535272209233e+01-3.678015156209912107e+02j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.320516240572113134e+02+7.274801576939431698e+02j)	 (4.275034562514075986e+01-3.487866020216802099e+02j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.428392492351734973e+02+7.310753479105329689e+02j)	 (4.202695362912518817e+01-3.396769587627784404e+02j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.537671709056446048e+02+7.343854379682179569e+02j)	 (4.130835046644763509e+01-3.307929705310986037e+02j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.760206834234099915e+02+7.400757888754978921e+02j)	 (3.987673761508163039e+01-3.136686653452259179e+02j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.989880187360445234e+02+7.445707790424406767e+02j)	 (3.848982929659047159e+01-2.973615753946116911e+02j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (4.222765271077080911e+02+7.476487169966771944e+02j)	 (3.712257189806381064e+01-2.817407623767578002e+02j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (4.459978319116421517e+02+7.493741401381370224e+02j)	 (3.581252852891454808e+01-2.667671609537741801e+02j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (4.579632170823168167e+02+7.496463860547887634e+02j)	 (3.516960981238405992e+01-2.594980591481186707e+02j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (4.820423107106498719e+02+7.491276418952139693e+02j)	 (3.393186426167959269e+01-2.453643795113259785e+02j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (5.061722336471768244e+02+7.470245144186020525e+02j)	 (3.274473566889765408e+01-2.317221753758221041e+02j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (5.302077800754219652e+02+7.433532302125803426e+02j)	 (3.161585802381409493e+01-2.185226586831725797e+02j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (5.539655370985443597e+02+7.380784963448903682e+02j)	 (3.054363367073832691e+01-2.057237172464085688e+02j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (5.657847308337284176e+02+7.348301568750812294e+02j)	 (3.003188014737029476e+01-1.994681643131309556e+02j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (5.889157917776108206e+02+7.272461723048107842e+02j)	 (2.905581968777049795e+01-1.872056272573292688e+02j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (6.114499081365574966e+02+7.181051558286833369e+02j)	 (2.814079089259557520e+01-1.752621932319202926e+02j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (6.439086924713690223e+02+7.016981555717937908e+02j)	 (2.689636666291528044e+01-1.578834496216426260e+02j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (6.543125519282787081e+02+6.954899407193076968e+02j)	 (2.651288480044377494e+01-1.522221227133590844e+02j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (6.644132998421881666e+02+6.889963014867021229e+02j)	 (2.614728387443298985e+01-1.466178785090805547e+02j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (6.930265276407415058e+02+6.677200023958494057e+02j)	 (2.515104102744085424e+01-1.301377882336766447e+02j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (7.106904995996629850e+02+6.520931753422688644e+02j)	 (2.457462020655656332e+01-1.194061517618386290e+02j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.269926805614127261e+02+6.355690102059684250e+02j)	 (2.406838871599194718e+01-1.088542305353159065e+02j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (7.346024874255626855e+02+6.270469437042925165e+02j)	 (2.384208521059911945e+01-1.036402906188295674e+02j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (7.554135734703271510e+02+6.003434280642725298e+02j)	 (2.327458275495887463e+01-8.822831663080816611e+01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (7.675619520420982553e+02+5.817903142628850901e+02j)	 (2.299095181928516851e+01-7.812771118281790450e+01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (7.781844313513524867e+02+5.628576041308298272e+02j)	 (2.278425707285250112e+01-6.815041196053698513e+01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (7.829526937429275222e+02+5.532935160121361378e+02j)	 (2.271080110416387043e+01-6.320437426675496795e+01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (7.951508975995668607e+02+5.244067993967229313e+02j)	 (2.261359523394848026e+01-4.852086481084386804e+01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (8.042475798047922808e+02+4.954893967421966749e+02j)	 (2.270754659615079518e+01-3.404372341266659419e+01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (8.066123505425646272e+02+4.859621504674219636e+02j)	 (2.278292522304103684e+01-2.925852477955930908e+01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (8.103629661167669838e+02+4.670169764356967335e+02j)	 (2.300228394806397603e+01-1.974310204159850102e+01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (8.137748803606808679e+02+4.392596596227380701e+02j)	 (2.350893579097377994e+01-5.593175787443502855e+00j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (8.146419073767813188e+02+4.212307504817940753e+02j)	 (2.397039281622251394e+01+3.767523838530902669e+00j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (8.146865459350825631e+02+4.124051585191731988e+02j)	 (2.423962412211932005e+01+8.428341079392966506e+00j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (8.133558934171030614e+02+3.867374436071348214e+02j)	 (2.520752070377426790e+01+2.234055678429720260e+01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (8.100674051279493142e+02+3.624156624739976564e+02j)	 (2.642702706267444768e+01+3.615929297885353577e+01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (8.085648829983830410e+02+3.546540467112156989e+02j)	 (2.689217540193991596e+01+4.074715332765642017e+01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (8.050588438536278773e+02+3.395387708388998931e+02j)	 (2.791356882606438461e+01+4.989743547687797331e+01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (7.986233452010078508e+02+3.182139562196032898e+02j)	 (2.968396525843351696e+01+6.356461239531630270e+01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (7.936472376385983125e+02+3.048041262853496391e+02j)	 (3.102985924110446447e+01+7.263992021924566700e+01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (7.909629332491972491e+02+2.983554752726275296e+02j)	 (3.175450614800349314e+01+7.716726907232671806e+01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (7.823359778431564564e+02+2.800433854775355940e+02j)	 (3.414425821783557069e+01+9.070914996041064171e+01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (7.729230983010855880e+02+2.632152533798043805e+02j)	 (3.687138374174753608e+01+1.041897928387948014e+02j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (7.696427840902030084e+02+2.579571331475258376e+02j)	 (3.785897434350783897e+01+1.086698289601944509e+02j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (7.594478825552927219e+02+2.430640518738726144e+02j)	 (4.106574518780490024e+01+1.220646122623386702e+02j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (7.488306507116149078e+02+2.295567274192355285e+02j)	 (4.465534071937141647e+01+1.353867545053453512e+02j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (7.452355100082984336e+02+2.253471628622683056e+02j)	 (4.594068607516619096e+01+1.398097976797408251e+02j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (7.342765043924835027e+02+2.135528579657019748e+02j)	 (5.006962652081575982e+01+1.530170529579222318e+02j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (7.231870851864157430e+02+2.029449608786202930e+02j)	 (5.462483108417829669e+01+1.661194473899403192e+02j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (7.194673147700009395e+02+1.996643114370801584e+02j)	 (5.624053236113383036e+01+1.704605020548304708e+02j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (7.083364773547436926e+02+1.905408287159425527e+02j)	 (6.139076434713170727e+01+1.833938509079109451e+02j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (6.972286109664159994e+02+1.824524615213261995e+02j)	 (6.700522612435935343e+01+1.961726861370518691e+02j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (6.935430522311894492e+02+1.799679200825549685e+02j)	 (6.898235885538404943e+01+2.003930136711607872e+02j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (6.789597823004323800e+02+1.710067560257038792e+02j)	 (7.742887703000289434e+01+2.170491998834140190e+02j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (6.717875398544650807e+02+1.670971762478461073e+02j)	 (8.198236935964877148e+01+2.252256191427178464e+02j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (6.682293536770928313e+02+1.652745123097206488e+02j)	 (8.433997313599300583e+01+2.292721595364202187e+02j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (6.542177268433187010e+02+1.587881098180495769e+02j)	 (9.433021542120458491e+01+2.451340668128398761e+02j)
 (1.205000000000000000e+02+0.000000000000000000e+00j)	 (6.473605956813861440e+02+1.559978083141998866e+02j)	 (9.965671539247151145e+01+2.528550543052568003e+02j)
 (1.215000000000000000e+02+0.000000000000000000e+00j)	 (6.406176085451571680e+02+1.534984519720898959e+02j)	 (1.052066327500187981e+02+2.604197340837632169e+02j)
