f	lambda_1	lambda_2
 (8.500000000000000000e+00+0.000000000000000000e+00j)	 (7.939470359820377521e-02-1.125570923642863069e-01j)	 (-2.086654564037154214e-01-3.713678501398447879e-02j)
 (9.000000000000000000e+00+0.000000000000000000e+00j)	 (6.855494170753703709e-02-1.072914441405436459e-01j)	 (-2.011415058292318203e-01-4.648679851969301363e-02j)
 (9.500000000000000000e+00+0.000000000000000000e+00j)	 (5.799253088610906159e-02-1.002361005206859057e-01j)	 (-1.946838976900998330e-01-5.815604486976883036e-02j)
 (1.000000000000000000e+01+0.000000000000000000e+00j)	 (4.834069402456739328e-02-9.115825464185708937e-02j)	 (-1.899329890167587020e-01-7.217179644451371390e-02j)
 (1.050000000000000000e+01+0.000000000000000000e+00j)	 (4.052432646499803948e-02-8.017728903078563674e-02j)	 (-1.878087688444987635e-01-8.818515140289386045e-02j)
 (1.100000000000000000e+01+0.000000000000000000e+00j)	 (3.540053116802437116e-02-6.812071519526693986e-02j)	 (-1.890678041205516302e-01-1.053545851601436906e-01j)
 (1.150000000000000000e+01+0.000000000000000000e+00j)	 (3.312942529279301607e-02-5.624418422597372846e-02j)	 (-1.938600699876588673e-01-1.223501852028640452e-01j)
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (3.310754527562165261e-02-4.553912152339359420e-02j)	 (-2.015768468782319911e-01-1.380004845551470738e-01j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (3.449613674315772649e-02-3.637983167620992275e-02j)	 (-2.112462548193657363e-01-1.518965237507432231e-01j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (3.662116769224815771e-02-2.870593384559906591e-02j)	 (-2.222097203689086531e-01-1.640955413087918924e-01j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (3.907012348159591419e-02-2.231886235328078838e-02j)	 (-2.339645163747275380e-01-1.747807340794672870e-01j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (4.160231162341096467e-02-1.699251946838358646e-02j)	 (-2.462514070174274261e-01-1.841083638180980309e-01j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (4.408537653627125907e-02-1.252969648110210943e-02j)	 (-2.589075098715326040e-01-1.921606596408197143e-01j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (4.644179656776631360e-02-8.778814630998610369e-03j)	 (-2.717848806494025382e-01-1.991948182936537082e-01j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (4.862522695566198760e-02-5.616197952664388204e-03j)	 (-2.848329148743890538e-01-2.053373233683868371e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (5.061703018356222827e-02-2.939571434350300716e-03j)	 (-2.980148141226828251e-01-2.105661179845959574e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (5.241128637685550651e-02-6.627657027445596483e-04j)	 (-3.112278548302127579e-01-2.150203446100307780e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (5.400090327878828700e-02+1.276771388046687994e-03j)	 (-3.245103121068807495e-01-2.187909393856337648e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (5.539287508434054264e-02+2.927880828259780965e-03j)	 (-3.377929899673278169e-01-2.219549298821723304e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (5.658802226012778214e-02+4.337642217954677804e-03j)	 (-3.510756294659915233e-01-2.245235104834148732e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (5.759284753955057345e-02+5.551604599503816295e-03j)	 (-3.643408846784616517e-01-2.264659959087272634e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (5.841481791255012657e-02+6.596181478128175513e-03j)	 (-3.775720578696726282e-01-2.279320521721816539e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (5.905619571355714970e-02+7.492355286288311655e-03j)	 (-3.907821260294745969e-01-2.289587885218804797e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (5.952631135606879786e-02+8.265582226579602787e-03j)	 (-4.039624878266332986e-01-2.294725500897904780e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (5.983283463094660193e-02+8.942962243309628134e-03j)	 (-4.170638870391304431e-01-2.295760611838143783e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (5.997841210603610529e-02+9.535305083086028505e-03j)	 (-4.301513301971371939e-01-2.293042492061487525e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (5.997626764272001587e-02+1.005210034875275021e-02j)	 (-4.431825088168092619e-01-2.287031080523232174e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (5.982689772765280301e-02+1.050739883149311854e-02j)	 (-4.561696196789920554e-01-2.277618538795648517e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (5.953418543362679061e-02+1.092347925101347719e-02j)	 (-4.691031645690456608e-01-2.264496463214083211e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (5.910528975720645561e-02+1.130354677502506608e-02j)	 (-4.819979109089631009e-01-2.248773247946684872e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (5.854015708681145624e-02+1.164835950054088007e-02j)	 (-4.948733802065384824e-01-2.230600407624597492e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (5.784536541711458868e-02+1.197097008680171257e-02j)	 (-5.077259311504502826e-01-2.209328185536784117e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (5.702465331614450794e-02+1.228730589667319240e-02j)	 (-5.205348733083252633e-01-2.185850999071187462e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (5.607752095854104391e-02+1.259581340788155229e-02j)	 (-5.333674886541311944e-01-2.160300770728112718e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.501652825720861062e-02+1.289695722073620071e-02j)	 (-5.462021398967966679e-01-2.132987583014257227e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.383783427409086220e-02+1.319721809233409190e-02j)	 (-5.590573175385105120e-01-2.103791690270328252e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (5.254101343527541046e-02+1.351595275922969769e-02j)	 (-5.719368610309405465e-01-2.072549621619952931e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (5.113154315924312021e-02+1.384844762413908054e-02j)	 (-5.848724545850949585e-01-2.040035784595747026e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (4.960623104911328352e-02+1.418903819674280017e-02j)	 (-5.978868676075674848e-01-2.006296308216198032e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (4.796926921001971184e-02+1.454998213814097732e-02j)	 (-6.109930427480407822e-01-1.970846702997197109e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.622173804572093925e-02+1.494453553466982762e-02j)	 (-6.241963834438452041e-01-1.934439940591397566e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.435977643564668893e-02+1.536684550117617051e-02j)	 (-6.375644362077329541e-01-1.897107187742720913e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.239592241845274723e-02+1.581439473187707528e-02j)	 (-6.510983921938788832e-01-1.858986873713203425e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.032276284895697227e-02+1.629223499697833588e-02j)	 (-6.648299827774137860e-01-1.820010893949542685e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.813714218356697994e-02+1.682171439502727628e-02j)	 (-6.787924471570230267e-01-1.780162880796273828e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.584296965669837159e-02+1.739391099125803600e-02j)	 (-6.930309745019014311e-01-1.739923978525502457e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.343403207507408825e-02+1.800082562678608986e-02j)	 (-7.075785108181426031e-01-1.699298938313859308e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.091319362156611655e-02+1.865707495705445917e-02j)	 (-7.224852402139340102e-01-1.657938347133279533e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.827994305023387445e-02+1.937563859069469166e-02j)	 (-7.377934144979687581e-01-1.616452745783519274e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.552691514339539697e-02+2.014935584981027844e-02j)	 (-7.535854847496524789e-01-1.574863538301783661e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.266652173088928857e-02+2.097437126377962868e-02j)	 (-7.698985196529078978e-01-1.533097767561674152e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.968826085865316156e-02+2.185685265178809872e-02j)	 (-7.868036169426013693e-01-1.491178997014030450e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.658767136229559458e-02+2.282177337900030689e-02j)	 (-8.044011063281990559e-01-1.449200007532921997e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.336637384419490926e-02+2.385771223811805966e-02j)	 (-8.227713391836002366e-01-1.407410040586157263e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.001467216958697865e-02+2.495665482581539696e-02j)	 (-8.419923714956244476e-01-1.365842066661818732e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (6.534851832109216108e-03+2.613655312845961781e-02j)	 (-8.622055431763245847e-01-1.324204180079746052e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.925317680830742673e-03+2.741118079668734137e-02j)	 (-8.835440871318618328e-01-1.282968213943545821e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-8.309396712098265914e-04+2.877817024019537970e-02j)	 (-9.061734829616230336e-01-1.242274068191911024e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.695461939366225163e-03+3.022156067592966441e-02j)	 (-9.302240963725362244e-01-1.201550672928378555e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.289796579732329675e-02+3.343428963955883543e-02j)	 (-9.835713284748190954e-01-1.121524072274178441e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.721578168724541280e-02+3.518755210214925822e-02j)	 (-1.013367440585245083e+00-1.081977857626776895e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.170107666303553590e-02+3.707023332664961812e-02j)	 (-1.045703714412575591e+00-1.043261993678965965e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.633700406586806514e-02+3.907178132563894624e-02j)	 (-1.080962162230413304e+00-1.004631141868487787e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.615057968528002930e-02+4.345569470293384612e-02j)	 (-1.162318547622118725e+00-9.300133675932181765e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.129654422753796517e-02+4.588265379791978821e-02j)	 (-1.209950996894280095e+00-8.924226779422297917e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.665251113871645566e-02+4.845411762499330505e-02j)	 (-1.263253257042667776e+00-8.565964467238426638e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.792773681035321559e-02+5.403509210322329781e-02j)	 (-1.391936831384289475e+00-7.838237666365367728e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.386189619321479272e-02+5.708865979248370359e-02j)	 (-1.471003974824320881e+00-7.469991883267421140e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.636951856917324755e-02+6.372442445798336130e-02j)	 (-1.672050091067478039e+00-6.701056672825761451e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.295981368039666293e-02+6.730750446248409680e-02j)	 (-1.802622277569878362e+00-6.289273708712665722e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.979026094264366820e-02+7.108101736740321530e-02j)	 (-1.962300125698276831e+00-5.850235890838952763e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.684184679739984980e-02+7.507075803249152468e-02j)	 (-2.162508255335323870e+00-5.348538353225338465e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.041513021884172829e-01+7.926708538273465054e-02j)	 (-2.420270131882934717e+00-4.793832714390901945e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.195162601192241159e-01+8.820910407544413356e-02j)	 (-3.246741392828930817e+00-3.170343188813443125e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.275799117458702447e-01+9.297441621103610943e-02j)	 (-3.971890208917582932e+00-1.853912644724996922e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.445049538603601080e-01+1.030208880094414803e-01j)	 (-7.605113106808190970e+00+4.465555919912146676e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.533236503276759199e-01+1.082916621304435001e-01j)	 (-1.488556466286726909e+01+1.712149919220082861e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.425660391433435237e+01-3.322008206811351561e-01j)	 (-1.717599165686590768e-01+1.192164852880360781e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.555854615857173329e+00-1.642206107898630252e-01j)	 (-1.911192360265317469e-01+1.305377562640950284e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.347155597841912300e+00-1.429614632944712083e-01j)	 (-2.011140035084173217e-01+1.362981498323901364e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.624379641158335996e+00-1.307601556619052141e-01j)	 (-2.112653862466905563e-01+1.420490971144296732e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.144696066789971489e+00-1.223435214729767795e-01j)	 (-2.215452649241836935e-01+1.478206763243730404e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.549232603553187815e+00-1.118679128831278069e-01j)	 (-2.424344155111001486e-01+1.592403113815452353e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.196605623873870705e+00-1.053524640509649613e-01j)	 (-2.634981262740527796e-01+1.703890039201257089e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.070039160149295787e+00-1.028192201994065913e-01j)	 (-2.739743720584464359e-01+1.758334809226457240e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (8.776091863993688014e-01-9.842834512354242671e-02j)	 (-2.947377551226667003e-01+1.864489752888107976e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (7.389765083989987549e-01-9.438386525995520748e-02j)	 (-3.150126019247290188e-01+1.967638481127932382e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (6.834156608405966837e-01-9.244711502591006214e-02j)	 (-3.249174142184591552e-01+2.018178287043298491e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (6.348389029515159043e-01-9.059174113681450757e-02j)	 (-3.346296454692504474e-01+2.067869145336492798e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (5.540413112204813917e-01-8.684823792432364020e-02j)	 (-3.534341824940592236e-01+2.166094604649956290e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (4.894298303587399923e-01-8.317930207958793010e-02j)	 (-3.714894074181319672e-01+2.262756054242943127e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (4.366704586561429569e-01-7.943543479631892668e-02j)	 (-3.887061547792716176e-01+2.359319764851808832e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (3.927445370901061494e-01-7.580539223480291244e-02j)	 (-4.050890707580004357e-01+2.455179364770764816e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (3.733653138445635622e-01-7.392453245041295806e-02j)	 (-4.130071082252629866e-01+2.503820269198403503e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.554722238048278471e-01-7.207272242707242482e-02j)	 (-4.207171671656844136e-01+2.552472046878818679e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.234490457894504400e-01-6.838627965785562535e-02j)	 (-4.355366563776071342e-01+2.650265441631776131e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (2.953888593741925694e-01-6.473115197750917149e-02j)	 (-4.497849587914586889e-01+2.749374106051174493e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (2.706813016102695979e-01-6.108399975267531090e-02j)	 (-4.632827380126249284e-01+2.849655637905404992e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.485489641677147699e-01-5.747261647357847225e-02j)	 (-4.762523383006726507e-01+2.951314602580626389e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.383249369939896556e-01-5.565177672165730338e-02j)	 (-4.825194098055423098e-01+3.003019074532591315e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.192677162262742230e-01-5.203776996717410230e-02j)	 (-4.947036362648675190e-01+3.107351992627790382e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.018374842437121175e-01-4.840786141708475210e-02j)	 (-5.063915188558486546e-01+3.213694395505753976e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.857682797894692484e-01-4.477413862997559058e-02j)	 (-5.176276232029852764e-01+3.321867628043936316e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.708577407174872165e-01-4.111915059469804790e-02j)	 (-5.284170617069874343e-01+3.432023130001838340e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.637577511836069144e-01-3.927962408803690325e-02j)	 (-5.337056521465897152e-01+3.488100461916348038e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.502461959957799575e-01-3.560081644413226609e-02j)	 (-5.439320206160310756e-01+3.601014930669087510e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.375048932161548054e-01-3.187941325360774125e-02j)	 (-5.538081670065270190e-01+3.716199621029213640e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.195909522652691820e-01-2.624110931356578302e-02j)	 (-5.680710898682959087e-01+3.892761461452804439e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.138963890491926922e-01-2.433039332568454061e-02j)	 (-5.726912781967270494e-01+3.952974193373618994e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.083369616947004455e-01-2.241639993658942065e-02j)	 (-5.772085533571075233e-01+4.013438765766660921e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (9.234014622274755446e-02-1.659282288786093074e-02j)	 (-5.903160283185414636e-01+4.197846749102248642e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (8.215920581412541890e-02-1.263932506378345755e-02j)	 (-5.987704413234242740e-01+4.323884874008516732e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (7.233049126052504274e-02-8.625604696397726201e-03j)	 (-6.069286528342852094e-01+4.451751186928252779e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (6.753723080671816814e-02-6.595431422901143481e-03j)	 (-6.108894943901245211e-01+4.516184885317434672e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (5.356520375218279395e-02-4.025292068319252792e-04j)	 (-6.224571473993523174e-01+4.713279406540343275e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (4.455564631438450884e-02+3.815848417214398602e-03j)	 (-6.299145090397384461e-01+4.847655898380741069e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (3.576872022233477943e-02+8.113707555826576989e-03j)	 (-6.370888762596443877e-01+4.984233251672335885e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (3.145092698697414535e-02+1.029171414411816921e-02j)	 (-6.405873317625170316e-01+5.053311721848224858e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (1.877097291147254710e-02+1.694655845980060083e-02j)	 (-6.507513525635890694e-01+5.263625091238568476e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (6.458130049871904643e-03+2.379208768122577367e-02j)	 (-6.604153158083503339e-01+5.478972328165854222e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (2.428075325826173358e-03+2.611920718980290101e-02j)	 (-6.635080276067848448e-01+5.551554295073369838e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-5.533411231771978578e-03+3.083996869636290716e-02j)	 (-6.695233781756454450e-01+5.698832472906714131e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-1.723918016552219989e-02+3.809786178018480240e-02j)	 (-6.781228911013168492e-01+5.923325399256109680e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-2.490228289734777722e-02+4.305404543911643678e-02j)	 (-6.835757172535386061e-01+6.075945453117460593e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-2.869324964238181841e-02+4.556963303447639224e-02j)	 (-6.862130406351152345e-01+6.152995766019928592e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-3.991880725330293478e-02+5.326410183567889534e-02j)	 (-6.937559629345531054e-01+6.387350827557323196e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-5.093750777739475266e-02+6.118909099646552274e-02j)	 (-7.007481885765796115e-01+6.626209952544358517e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-5.457124542448582583e-02+6.388382742362985756e-02j)	 (-7.029280527293448877e-01+6.706727207859948248e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-6.176844617027937856e-02+6.934825988331097535e-02j)	 (-7.071609116963112340e-01+6.869675224065567853e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-7.242540007952708025e-02+7.775541803045027400e-02j)	 (-7.129774224120924986e-01+7.117142642877086756e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-7.943313195187634568e-02+8.349078295939771355e-02j)	 (-7.165497774769609141e-01+7.284815114766144406e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-8.291049470865458071e-02+8.639852699193351082e-02j)	 (-7.182247144801341410e-01+7.369467455119277366e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-9.324092298581687643e-02+9.529740693363950021e-02j)	 (-7.228626727781404249e-01+7.625675556056493720e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.034138214102418019e-01+1.044501946713615181e-01j)	 (-7.268874003370552339e-01+7.885987269759684448e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.067765576778610948e-01+1.075601705831824018e-01j)	 (-7.280662351719759950e-01+7.973430108668735361e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.167567388274118323e-01+1.170571096648074516e-01j)	 (-7.312174357101327571e-01+8.238760389085340030e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.265961112574983671e-01+1.268194614024914513e-01j)	 (-7.336814206749784351e-01+8.507705224438865121e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.298461927649223191e-01+1.301359201386070863e-01j)	 (-7.343597208169745372e-01+8.597984286225857087e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.394944337899373110e-01+1.402528466529268381e-01j)	 (-7.359166665381301486e-01+8.871360441022937415e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.489948795559594141e-01+1.506414237677105028e-01j)	 (-7.367890334742721592e-01+9.147831187628687744e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.521293445426714630e-01+1.541621072022067718e-01j)	 (-7.369125092371857644e-01+9.240714072349236474e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.614397579899661817e-01+1.649150396923272921e-01j)	 (-7.368203187698347811e-01+9.520752290855987177e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.706049102527600336e-01+1.759402150587207614e-01j)	 (-7.359540938393174248e-01+9.803415315503852812e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.736258225683483536e-01+1.796769097881273369e-01j)	 (-7.354988949726285474e-01+9.898190254626872964e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.855383330935394537e-01+1.949298020540389254e-01j)	 (-7.328596624298637785e-01+1.027950112034635488e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.913955989037090522e-01+2.027492319087744466e-01j)	 (-7.310192529577331788e-01+1.047109470312042268e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.942993358939884008e-01+2.066976396839168839e-01j)	 (-7.299617654199233030e-01+1.056721278207146897e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.057102467964406767e-01+2.228214184216266436e-01j)	 (-7.248827032767803935e-01+1.095342969568753988e+00j)
