f	lambda_1	lambda_2
 (1.200000000000000000e+01+0.000000000000000000e+00j)	 (4.540865949195516116e-02-1.410236650271689263e-01j)	 (-2.374100732995991780e-01-9.311071666898724369e-03j)
 (1.250000000000000000e+01+0.000000000000000000e+00j)	 (3.422284382805790282e-02-1.322143228034198259e-01j)	 (-2.322076234503299141e-01-2.119052722942372027e-02j)
 (1.300000000000000000e+01+0.000000000000000000e+00j)	 (2.396328677577772015e-02-1.216822265376928669e-01j)	 (-2.284936455311692427e-01-3.472633839505004372e-02j)
 (1.350000000000000000e+01+0.000000000000000000e+00j)	 (1.526682493705178167e-02-1.094484479847223912e-01j)	 (-2.268160133143411750e-01-4.988130557281253430e-02j)
 (1.400000000000000000e+01+0.000000000000000000e+00j)	 (8.920968662073314182e-03-9.587274602067810680e-02j)	 (-2.279503108639602815e-01-6.620791125788111353e-02j)
 (1.450000000000000000e+01+0.000000000000000000e+00j)	 (5.514838882805059295e-03-8.190917716988051211e-02j)	 (-2.324376835878547709e-01-8.261596702301382544e-02j)
 (1.500000000000000000e+01+0.000000000000000000e+00j)	 (4.862734978139701680e-03-6.877411012866220530e-02j)	 (-2.400300942591877817e-01-9.799104522757673408e-02j)
 (1.550000000000000000e+01+0.000000000000000000e+00j)	 (6.174322887571775942e-03-5.722075949839017239e-02j)	 (-2.499494910166815687e-01-1.115760852309310297e-01j)
 (1.600000000000000000e+01+0.000000000000000000e+00j)	 (8.611366080726448602e-03-4.742207505662174305e-02j)	 (-2.613263460939470595e-01-1.230736702724295056e-01j)
 (1.650000000000000000e+01+0.000000000000000000e+00j)	 (1.157254646172739543e-02-3.921845540464787006e-02j)	 (-2.734503505046448901e-01-1.326758858713397715e-01j)
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (1.468957209465487912e-02-3.234124262555075624e-02j)	 (-2.860089063833758383e-01-1.406765677527136715e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (1.776296569974898654e-02-2.655181405210153833e-02j)	 (-2.987293313766997693e-01-1.473548603279906943e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (2.069143534875897417e-02-2.164307316200111964e-02j)	 (-3.115111710356744390e-01-1.528688747410727189e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (2.342717825843865231e-02-1.745146448893680757e-02j)	 (-3.242592364169497587e-01-1.572929010559410978e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (2.594088201428113027e-02-1.385188615283938079e-02j)	 (-3.369319849973814174e-01-1.608756711166465236e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (2.821852164504883020e-02-1.074370424982828975e-02j)	 (-3.495423019430614620e-01-1.637286995612535490e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (3.026210089428491012e-02-8.046488767652335006e-03j)	 (-3.620570540742862886e-01-1.658390611553303140e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (3.207908456910273098e-02-5.691819269002161563e-03j)	 (-3.744140964175802777e-01-1.673357273181998173e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (3.367097032648581900e-02-3.627850833481917336e-03j)	 (-3.866867293404535055e-01-1.682904586375905953e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (3.504826457089928182e-02-1.815895936428828239e-03j)	 (-3.988358093075399791e-01-1.687948493216733237e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (3.621696233945150001e-02-2.167574260599769431e-04j)	 (-4.108772205019121104e-01-1.688510265211028427e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (3.718761274942922190e-02+1.208025959980527086e-03j)	 (-4.227802101347749586e-01-1.684356232191975833e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (3.796744272634883233e-02+2.480062575797498114e-03j)	 (-4.345738259837193529e-01-1.676786180311675978e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (3.855915254385088031e-02+3.617761443743962302e-03j)	 (-4.462953656867790775e-01-1.666062365775941578e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (3.897298888215072754e-02+4.643430660574689173e-03j)	 (-4.579245425537878389e-01-1.651715157373085663e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (3.921744942451389770e-02+5.580207745139467712e-03j)	 (-4.694312981529588091e-01-1.634598042167600407e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (3.929402241712198762e-02+6.438304328501967544e-03j)	 (-4.808928172605279605e-01-1.614897463388106080e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (3.921430573923431750e-02+7.225245735327859298e-03j)	 (-4.922938642377516771e-01-1.593175948509737982e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (3.897914697689364161e-02+7.954663957021275433e-03j)	 (-5.036516382556840421e-01-1.569265052077254141e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (3.859344995346936091e-02+8.648150586077534008e-03j)	 (-5.149426818454174715e-01-1.542970863497951928e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (3.806215843238038021e-02+9.307798074117093479e-03j)	 (-5.262130531531630240e-01-1.515139164882245149e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (3.738383612639946396e-02+9.935201739423138445e-03j)	 (-5.374998245350747217e-01-1.485805399394328208e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (3.656504159000327492e-02+1.054384245747559679e-02j)	 (-5.487938864873270761e-01-1.454607544422002463e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (3.560948975798372551e-02+1.114832558197589168e-02j)	 (-5.600863961047549688e-01-1.422232186380823771e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (3.451453466499439238e-02+1.174839147251151295e-02j)	 (-5.714508985586711498e-01-1.388679272615237770e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (3.329101113428911685e-02+1.234413639724996070e-02j)	 (-5.828937034251258087e-01-1.354309528412123154e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (3.193463085497033616e-02+1.294335411457129409e-02j)	 (-5.944377592396790089e-01-1.318962349333231976e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (3.044542510505432453e-02+1.356643080947818325e-02j)	 (-6.060797682646387186e-01-1.282590871836532809e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (2.882623289474270378e-02+1.420850927699212479e-02j)	 (-6.178769120115437108e-01-1.245713426937002377e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (2.707188154699008420e-02+1.486565449217135126e-02j)	 (-6.298705086231213279e-01-1.208272975667546989e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (2.518614759898951672e-02+1.555178800170528564e-02j)	 (-6.420794144814623294e-01-1.170047184664000928e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.316938037468097011e-02+1.628005236743084588e-02j)	 (-6.545231662600073941e-01-1.131598105888224903e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.101486442774326557e-02+1.704674345827772441e-02j)	 (-6.672819718025214675e-01-1.092867338208399902e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (1.873300418126663813e-02+1.784978960168940448e-02j)	 (-6.803923044808548592e-01-1.054014624618172247e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (1.631495699200886246e-02+1.869662236931482480e-02j)	 (-6.939029197142060346e-01-1.014954111485062010e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.375712292356054411e-02+1.961096673703218579e-02j)	 (-7.078599867846674387e-01-9.757783097234545844e-02j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.105986502234213367e-02+2.058473533280229251e-02j)	 (-7.223460762040020411e-01-9.367577436109228439e-02j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (8.213785838223259389e-03+2.161264460956295597e-02j)	 (-7.374323951936627708e-01-8.978268627431354454e-02j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (5.220349532763648298e-03+2.271236681654836137e-02j)	 (-7.532067260318648927e-01-8.588573568532023583e-02j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (2.076997797886538655e-03+2.389844162162484825e-02j)	 (-7.697566991456901153e-01-8.203077445950285318e-02j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-1.233193482280552783e-03+2.517088650009581541e-02j)	 (-7.872132774327608162e-01-7.821232530602786892e-02j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.676061193500095740e-03+2.651747677099203920e-02j)	 (-8.057050827008080951e-01-7.443889723029967209e-02j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.210450673743642715e-02+2.953077712232761096e-02j)	 (-8.464020038249066014e-01-6.700164002967827492e-02j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.607501763161628405e-02+3.118818979955540957e-02j)	 (-8.690172264817448422e-01-6.335840480239816885e-02j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.024219123941958104e-02+3.297935208728694501e-02j)	 (-8.934502618721232858e-01-5.979596641145778352e-02j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.459216831556431879e-02+3.489843899612969647e-02j)	 (-9.200087376150524188e-01-5.628425382357662987e-02j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.394009536467899879e-02+3.915577146922430418e-02j)	 (-9.810296226282033683e-01-4.953692657836393509e-02j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-3.891590587046935695e-02+4.154906649320563861e-02j)	 (-1.016609583977716724e+00-4.624805159159717238e-02j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.414745757426249972e-02+4.411088283252442149e-02j)	 (-1.056350657215527011e+00-4.312002861548525773e-02j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.532782422110731069e-02+4.977271437429016399e-02j)	 (-1.152139838803133642e+00-3.698790283763121745e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.130413088425258616e-02+5.293000068919974377e-02j)	 (-1.210905676282133747e+00-3.401469126131322768e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.410298235441234449e-02+5.993516295149321771e-02j)	 (-1.360268456754210931e+00-2.809854314744711715e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.095502388839753705e-02+6.379897429342386295e-02j)	 (-1.457303516287022704e+00-2.508864049542402011e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.813546070396827137e-02+6.792766130998001417e-02j)	 (-1.576026886123931270e+00-2.198273428539982560e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.563490200489938031e-02+7.235878379720106501e-02j)	 (-1.724974122193293047e+00-1.855012879213898541e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.034986567020975134e-01+7.708591247784137013e-02j)	 (-1.916913426461679393e+00-1.483625354347805486e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.203171683341243414e-01+8.738336170602239994e-02j)	 (-2.533520367062189749e+00-3.981103929838788157e-03j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.293008339957298913e-01+9.297967429223813474e-02j)	 (-3.075468599081752963e+00+5.016653303703354390e-03j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.484912748233180868e-01+1.049790199162381477e-01j)	 (-5.795972466520596278e+00+5.026842509018152050e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.586675863348092630e-01+1.113545947725250729e-01j)	 (-1.125377533036825817e+01+1.439216197050770529e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.060853080052762643e+01-2.363839930233620212e-01j)	 (-1.802789960191332197e-01+1.246483486476936964e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (3.339429334583138065e+00-1.132337032185087022e-01j)	 (-2.033749914941830328e-01+1.383704429457888185e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (2.436369491595121950e+00-9.863845262195496122e-02j)	 (-2.154034144548617191e-01+1.452642607205732739e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (1.897858626055677789e+00-9.075210359756771816e-02j)	 (-2.276591452109871516e-01+1.520552220808964461e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (1.541733281399081168e+00-8.557354799902844311e-02j)	 (-2.400727519095773033e-01+1.587532375272943663e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.102396762106641948e+00-7.951230472993113529e-02j)	 (-2.651672280041824648e-01+1.716092389187888756e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (8.448523221752515244e-01-7.573834735886933456e-02j)	 (-2.900876177626581232e-01+1.836149816057477124e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (7.531635641686819094e-01-7.415261154722879722e-02j)	 (-3.022776301326829951e-01+1.892911267500486105e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (6.147305907881681630e-01-7.108428761803745055e-02j)	 (-3.259641059283626130e-01+2.000667285876088497e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (5.157948529006777250e-01-6.787218144375010975e-02j)	 (-3.484505369682936449e-01+2.102712894836429869e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (4.763205464211959783e-01-6.622495884894055718e-02j)	 (-3.592066128374160061e-01+2.152108153137307633e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (4.418758507130480795e-01-6.458849138411713875e-02j)	 (-3.696121612634825082e-01+2.200404279524460771e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (3.846721540109730997e-01-6.119561507423934565e-02j)	 (-3.893812701828459066e-01+2.295619853536485233e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (3.389228619962914579e-01-5.778061175421746881e-02j)	 (-4.079411919416242593e-01+2.389355361745062467e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (3.014728520134733469e-01-5.428506938436123558e-02j)	 (-4.252962176559247354e-01+2.483419482436046155e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (2.701474077344577784e-01-5.086389216495618149e-02j)	 (-4.415425079286091625e-01+2.577217733433980196e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (2.562652546325946412e-01-4.910984070871377699e-02j)	 (-4.493127198745449635e-01+2.625053355506424824e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (2.434011128111503164e-01-4.737834498742373585e-02j)	 (-4.568316139462838543e-01+2.673005045334866936e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (2.202406418064999094e-01-4.393530166981512303e-02j)	 (-4.711629163122407205e-01+2.769694549836325681e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (1.997724218390252438e-01-4.052105534101423795e-02j)	 (-4.848281515302339528e-01+2.868124813029724884e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (1.815695659954243979e-01-3.711949553100617888e-02j)	 (-4.976703754982896299e-01+2.967989036658192359e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (1.651001084088127291e-01-3.374307641511713890e-02j)	 (-5.099450362593744845e-01+3.069505822712939036e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (1.574301232087595426e-01-3.204462284552819784e-02j)	 (-5.158542652695781161e-01+3.121217814462259321e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (1.430210582781974438e-01-2.866214636784873010e-02j)	 (-5.273140217297400678e-01+3.225693348095473589e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (1.296973707334709847e-01-2.526164378506515901e-02j)	 (-5.382718528974945738e-01+3.332314857321973522e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (1.172788385072539019e-01-2.184710487730914114e-02j)	 (-5.487826232069050736e-01+3.440868754518985329e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.056278494641955112e-01-1.840402959200898581e-02j)	 (-5.588564140724631146e-01+3.551470907805017729e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.000384580385507149e-01-1.666892084159574128e-02j)	 (-5.637928669463240228e-01+3.607815991196344219e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (8.931265619513362175e-02-1.318251233014328117e-02j)	 (-5.733277369788520872e-01+3.721262023965304366e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (7.909387809548766579e-02-9.647948761513133742e-03j)	 (-5.825299946817528163e-01+3.837011680112943357e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (6.455587263599604775e-02-4.264771912766057715e-03j)	 (-5.958217253775370814e-01+4.014512593029759269e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (5.989170223982549779e-02-2.439184180437703464e-03j)	 (-6.001276648788576029e-01+4.075049737968945429e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (5.531519311517067716e-02-6.029857703148677750e-04j)	 (-6.043368881931903136e-01+4.135838411117801483e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (4.202931869649112473e-02+5.000354693988726118e-03j)	 (-6.165509175638087536e-01+4.321214027740299390e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (3.349014593593262201e-02+8.816593160325320033e-03j)	 (-6.244356263074272162e-01+4.447940211786886588e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (2.517835056370455737e-02+1.270350448474942551e-02j)	 (-6.320439458469665484e-01+4.576478628829636075e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (2.109974368293573987e-02+1.467514070074998900e-02j)	 (-6.357374010159971833e-01+4.641235157195727767e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (9.130962811684725788e-03+2.070425864813438266e-02j)	 (-6.465322782047064898e-01+4.839341894885493822e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (1.352680750983714653e-03+2.482178704636102406e-02j)	 (-6.534969105954043789e-01+4.974419375562025847e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (-6.284951061708621278e-03+2.902432396984706842e-02j)	 (-6.601945198292494821e-01+5.111681628512282360e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (-1.005490110262727277e-02+3.115788211481064496e-02j)	 (-6.634610323185989866e-01+5.181104229552012663e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (-2.118597674928177077e-02+3.769151181287010155e-02j)	 (-6.729530356254689316e-01+5.392460331023792852e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (-3.207759199169732400e-02+4.442849001302645595e-02j)	 (-6.819774475477023978e-01+5.608859316817438323e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (-3.566127885302222689e-02+4.672401350564435452e-02j)	 (-6.848642911005420331e-01+5.681783361405550181e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (-4.276429107333290514e-02+5.138187720645898127e-02j)	 (-6.904763819881520881e-01+5.829753891700211188e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-5.326134069779250857e-02+5.856038384320175205e-02j)	 (-6.984954105001898172e-01+6.055300839794113266e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-6.016688269857783933e-02+6.346699034634620262e-02j)	 (-7.035748590358115173e-01+6.208623392567673704e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-6.359214663570755821e-02+6.596043207099613892e-02j)	 (-7.060297883950870101e-01+6.286029379836419739e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-7.377018033312263134e-02+7.359317772665549540e-02j)	 (-7.130393959675630500e-01+6.521447416135961461e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.380921069144114943e-02+8.146604220959591247e-02j)	 (-7.195194543028895495e-01+6.761364940908999310e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-8.713182122052776091e-02+8.414527795589910042e-02j)	 (-7.215326059978607320e-01+6.842225661914996815e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-9.372126342714426350e-02+8.958062252572601691e-02j)	 (-7.254385581738739264e-01+7.005884505746330371e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.035139785468269791e-01+9.795314691600609525e-02j)	 (-7.307793529780403086e-01+7.254396471895071530e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.099705627599364965e-01+1.036675618855382175e-01j)	 (-7.340427092378238871e-01+7.422771869749282825e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-1.131799296309086711e-01+1.065655095721202150e-01j)	 (-7.355652417224416428e-01+7.507777850969286071e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-1.227353372058114234e-01+1.154414065795463240e-01j)	 (-7.397568086236370188e-01+7.765026671553612037e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-1.321703578167611748e-01+1.245767582483348623e-01j)	 (-7.433477106177193150e-01+8.026380071816046069e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-1.352961932012126667e-01+1.276823534577307684e-01j)	 (-7.443843092983577492e-01+8.114160172983535535e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.445849135631473992e-01+1.371681345635248350e-01j)	 (-7.471163388636833380e-01+8.380512166068178059e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.537639454699715191e-01+1.469241455003735541e-01j)	 (-7.491710643802111935e-01+8.650466457479832894e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.568005537429895679e-01+1.502399826728038346e-01j)	 (-7.497155393001626589e-01+8.741074327013720335e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.658245118285760489e-01+1.603555900705514181e-01j)	 (-7.508749571803419176e-01+9.015437412333054956e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.747243326425823029e-01+1.707466171603183869e-01j)	 (-7.513580686647765017e-01+9.292878938131720057e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.776635888065343782e-01+1.742684211756527213e-01j)	 (-7.513530783697857096e-01+9.386082508593721618e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.864031264135941335e-01+1.850279353368713409e-01j)	 (-7.508809168520920174e-01+9.667055718613719595e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.950174152041104225e-01+1.960618622083871443e-01j)	 (-7.496401670529841965e-01+9.950632476535072879e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.978586825042333297e-01+1.998020262374554656e-01j)	 (-7.490614380454085897e-01+1.004570763916130094e+00j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-2.090714441398245915e-01+2.150709463429091306e-01j)	 (-7.459343507323603628e-01+1.042818219465553975e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-2.145900551747018103e-01+2.229004558596408003e-01j)	 (-7.438535397925351011e-01+1.062033112692068126e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-2.173271560031853622e-01+2.268533463143676543e-01j)	 (-7.426760639898299932e-01+1.071671983105810577e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-2.280846683657474228e-01+2.429986245057439431e-01j)	 (-7.371231280193617508e-01+1.110400180974721707e+00j)
