f	lambda_1	lambda_2
 (1.700000000000000000e+01+0.000000000000000000e+00j)	 (6.471152022291606909e-02+7.465671543280504030e-03j)	 (-3.349316699579265588e-01-2.408713958334826599e-01j)
 (1.750000000000000000e+01+0.000000000000000000e+00j)	 (6.557506800950060888e-02+8.418388864039495073e-03j)	 (-3.484872361803583174e-01-2.435598574443166853e-01j)
 (1.800000000000000000e+01+0.000000000000000000e+00j)	 (6.626289554105377344e-02+9.217384324659072536e-03j)	 (-3.620604568608280505e-01-2.457153670052575622e-01j)
 (1.850000000000000000e+01+0.000000000000000000e+00j)	 (6.678046014399914576e-02+9.896068182383054024e-03j)	 (-3.756413469187678267e-01-2.472997544074446996e-01j)
 (1.900000000000000000e+01+0.000000000000000000e+00j)	 (6.713622391936487077e-02+1.047026831064505614e-02j)	 (-3.892099413672098218e-01-2.484519652277585866e-01j)
 (1.950000000000000000e+01+0.000000000000000000e+00j)	 (6.733246183630420267e-02+1.095094923163682232e-02j)	 (-4.027734457300448656e-01-2.492009644045542760e-01j)
 (2.000000000000000000e+01+0.000000000000000000e+00j)	 (6.737747141452797572e-02+1.135686780951139507e-02j)	 (-4.163283704888646186e-01-2.494643420799463052e-01j)
 (2.050000000000000000e+01+0.000000000000000000e+00j)	 (6.727695845227052440e-02+1.171003997956717932e-02j)	 (-4.298280253460636802e-01-2.493451219033941124e-01j)
 (2.100000000000000000e+01+0.000000000000000000e+00j)	 (6.703336365501090521e-02+1.201517247707104344e-02j)	 (-4.433338385593743602e-01-2.488736289758446962e-01j)
 (2.150000000000000000e+01+0.000000000000000000e+00j)	 (6.666012291025885661e-02+1.227778458817474147e-02j)	 (-4.568016128120081509e-01-2.480860288794123625e-01j)
 (2.200000000000000000e+01+0.000000000000000000e+00j)	 (6.615612315489249884e-02+1.250767238170167467e-02j)	 (-4.702425821736886391e-01-2.469716528229552177e-01j)
 (2.250000000000000000e+01+0.000000000000000000e+00j)	 (6.552299416050286207e-02+1.272469121046412507e-02j)	 (-4.836549667780902229e-01-2.455003474991368229e-01j)
 (2.300000000000000000e+01+0.000000000000000000e+00j)	 (6.476805588194431418e-02+1.292901576355767745e-02j)	 (-4.970486191388385766e-01-2.437796589847272821e-01j)
 (2.350000000000000000e+01+0.000000000000000000e+00j)	 (6.389080018626265567e-02+1.311793906333485679e-02j)	 (-5.104372411548461219e-01-2.418236225138493678e-01j)
 (2.400000000000000000e+01+0.000000000000000000e+00j)	 (6.289666127490592396e-02+1.330310391609874909e-02j)	 (-5.238233027445625689e-01-2.395627250223121840e-01j)
 (2.450000000000000000e+01+0.000000000000000000e+00j)	 (6.178796910899195249e-02+1.349930809390384456e-02j)	 (-5.371897502667921653e-01-2.370893155110723460e-01j)
 (2.500000000000000000e+01+0.000000000000000000e+00j)	 (6.056397107706253113e-02+1.370252444762576696e-02j)	 (-5.506007862198610825e-01-2.344163672749201843e-01j)
 (2.550000000000000000e+01+0.000000000000000000e+00j)	 (5.923761543616329339e-02+1.391207391548059114e-02j)	 (-5.640325317689911522e-01-2.315672506979714884e-01j)
 (2.600000000000000000e+01+0.000000000000000000e+00j)	 (5.780385476727502303e-02+1.413283797820932136e-02j)	 (-5.775044065979908492e-01-2.285326852286205246e-01j)
 (2.650000000000000000e+01+0.000000000000000000e+00j)	 (5.626065461063863016e-02+1.438389005460968817e-02j)	 (-5.910302935290596693e-01-2.252979257570351390e-01j)
 (2.700000000000000000e+01+0.000000000000000000e+00j)	 (5.461387240035736612e-02+1.465907083348270620e-02j)	 (-6.046369326494485108e-01-2.219388489622498295e-01j)
 (2.750000000000000000e+01+0.000000000000000000e+00j)	 (5.286003492724676567e-02+1.495097263405599855e-02j)	 (-6.183423315391932684e-01-2.184612989820997886e-01j)
 (2.800000000000000000e+01+0.000000000000000000e+00j)	 (5.100261847352713374e-02+1.527178429087579573e-02j)	 (-6.321674379546540212e-01-2.148128210870450805e-01j)
 (2.850000000000000000e+01+0.000000000000000000e+00j)	 (4.904196821516736138e-02+1.563454730791816183e-02j)	 (-6.461229489887740929e-01-2.110713506425177799e-01j)
 (2.900000000000000000e+01+0.000000000000000000e+00j)	 (4.697406427286256181e-02+1.603202410557824642e-02j)	 (-6.602745440015235223e-01-2.072417321944184099e-01j)
 (2.950000000000000000e+01+0.000000000000000000e+00j)	 (4.481198812158205397e-02+1.646122266805182671e-02j)	 (-6.746215212843620357e-01-2.033303282344526564e-01j)
 (3.000000000000000000e+01+0.000000000000000000e+00j)	 (4.254752019270975627e-02+1.692648300806201545e-02j)	 (-6.891990585296482452e-01-1.993338993986180085e-01j)
 (3.050000000000000000e+01+0.000000000000000000e+00j)	 (4.017658287491347041e-02+1.744943243363721724e-02j)	 (-7.040536599247517735e-01-1.952518337291033190e-01j)
 (3.100000000000000000e+01+0.000000000000000000e+00j)	 (3.770351964698596264e-02+1.802014865821409059e-02j)	 (-7.192262836809042437e-01-1.911313688925720400e-01j)
 (3.150000000000000000e+01+0.000000000000000000e+00j)	 (3.512195877124713039e-02+1.862958246250690994e-02j)	 (-7.347470988239359624e-01-1.869755882135413771e-01j)
 (3.200000000000000000e+01+0.000000000000000000e+00j)	 (3.243449494964541907e-02+1.929256550205009010e-02j)	 (-7.506775342955472885e-01-1.827449785767444879e-01j)
 (3.250000000000000000e+01+0.000000000000000000e+00j)	 (2.964041570277369669e-02+2.002199818687913635e-02j)	 (-7.670680605656542417e-01-1.785023048053456796e-01j)
 (3.300000000000000000e+01+0.000000000000000000e+00j)	 (2.673230415120977227e-02+2.080980278065839434e-02j)	 (-7.840021102687104726e-01-1.742528749102434660e-01j)
 (3.350000000000000000e+01+0.000000000000000000e+00j)	 (2.372312936935327965e-02+2.165170211459475913e-02j)	 (-8.015168050136685096e-01-1.699812978327898683e-01j)
 (3.400000000000000000e+01+0.000000000000000000e+00j)	 (2.060201614424139044e-02+2.255346989096644258e-02j)	 (-8.196914412859577226e-01-1.656938948943044443e-01j)
 (3.450000000000000000e+01+0.000000000000000000e+00j)	 (1.736430577094835725e-02+2.354026701409159955e-02j)	 (-8.386458018457080277e-01-1.613996955094473829e-01j)
 (3.500000000000000000e+01+0.000000000000000000e+00j)	 (1.401203030751643069e-02+2.459980316990673446e-02j)	 (-8.584594078461171840e-01-1.571231852733358525e-01j)
 (3.550000000000000000e+01+0.000000000000000000e+00j)	 (1.053551881262115159e-02+2.572334701353472947e-02j)	 (-8.792128931281577575e-01-1.528714382023353135e-01j)
 (3.600000000000000000e+01+0.000000000000000000e+00j)	 (6.937284110234170909e-03+2.692879418236130903e-02j)	 (-9.010666593277045777e-01-1.486092647799988620e-01j)
 (3.650000000000000000e+01+0.000000000000000000e+00j)	 (3.216037213121844540e-03+2.822957114101232526e-02j)	 (-9.241701881295916188e-01-1.443842502243189441e-01j)
 (3.700000000000000000e+01+0.000000000000000000e+00j)	 (-6.451017511021200912e-04+2.962263715542642201e-02j)	 (-9.487014464952280290e-01-1.402175157962307905e-01j)
 (3.750000000000000000e+01+0.000000000000000000e+00j)	 (-4.606802407417127931e-03+3.109109907965604269e-02j)	 (-9.747907610536263867e-01-1.360289221814217075e-01j)
 (3.850000000000000000e+01+0.000000000000000000e+00j)	 (-1.298047586476390458e-02+3.434985676066404370e-02j)	 (-1.032761241160878418e+00-1.277991367344191720e-01j)
 (3.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.737111784199967673e-02+3.612231771229310745e-02j)	 (-1.065173168058753506e+00-1.237182723219949071e-01j)
 (3.950000000000000000e+01+0.000000000000000000e+00j)	 (-2.191983641814659184e-02+3.802091430293483981e-02j)	 (-1.100382218216060304e+00-1.197195059574236303e-01j)
 (4.000000000000000000e+01+0.000000000000000000e+00j)	 (-2.660921225377005372e-02+4.003390759170837726e-02j)	 (-1.138796475601679514e+00-1.157129254649765793e-01j)
 (4.100000000000000000e+01+0.000000000000000000e+00j)	 (-3.649669945356047440e-02+4.442436160354386321e-02j)	 (-1.227507931180450651e+00-1.079573204268063635e-01j)
 (4.150000000000000000e+01+0.000000000000000000e+00j)	 (-4.166109019737291447e-02+4.684334233133706504e-02j)	 (-1.279487183522171945e+00-1.040103237911801093e-01j)
 (4.200000000000000000e+01+0.000000000000000000e+00j)	 (-4.702184445368861460e-02+4.939857583789450390e-02j)	 (-1.337672371367552460e+00-1.002456676225820936e-01j)
 (4.300000000000000000e+01+0.000000000000000000e+00j)	 (-5.826281906475478528e-02+5.491570195486164541e-02j)	 (-1.478172072405032234e+00-9.252444940710996546e-02j)
 (4.350000000000000000e+01+0.000000000000000000e+00j)	 (-6.415495859404347911e-02+5.791845735747472995e-02j)	 (-1.564516649513190139e+00-8.857491942197850965e-02j)
 (4.450000000000000000e+01+0.000000000000000000e+00j)	 (-7.652271030490481740e-02+6.440795113044564535e-02j)	 (-1.784056960234614353e+00-8.023793699869179175e-02j)
 (4.500000000000000000e+01+0.000000000000000000e+00j)	 (-8.301250550486194424e-02+6.789287886817889361e-02j)	 (-1.926613711129294249e+00-7.572652807233692940e-02j)
 (4.550000000000000000e+01+0.000000000000000000e+00j)	 (-8.971975658481282090e-02+7.154973164479219716e-02j)	 (-2.100916358560761754e+00-7.088759767348130902e-02j)
 (4.600000000000000000e+01+0.000000000000000000e+00j)	 (-9.662362241886646164e-02+7.540191786116996753e-02j)	 (-2.319419721833336556e+00-6.532485782694039123e-02j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)	 (-1.037590080207504151e-01+7.943996457303464931e-02j)	 (-2.600665765660449935e+00-5.915438515404320557e-02j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)	 (-1.186932375730263556e-01+8.800049659038070016e-02j)	 (-3.502000171643655069e+00-4.110074782766880847e-02j)
 (4.800000000000000000e+01+0.000000000000000000e+00j)	 (-1.264964660696339394e-01+9.254228456474097864e-02j)	 (-4.292509614445961574e+00-2.652165116958102309e-02j)
 (4.900000000000000000e+01+0.000000000000000000e+00j)	 (-1.428048015009113492e-01+1.020820669911018941e-01j)	 (-8.251511230355038862e+00+4.289045243251204259e-02j)
 (4.950000000000000000e+01+0.000000000000000000e+00j)	 (-1.512659585945399510e-01+1.070733835536135103e-01j)	 (-1.618278142477642234e+01+1.810869989184269446e-01j)
 (5.050000000000000000e+01+0.000000000000000000e+00j)	 (1.555965809309298997e+01-3.665505477351774788e-01j)	 (-1.688883120210540323e-01+1.174059655501346056e-01j)
 (5.150000000000000000e+01+0.000000000000000000e+00j)	 (4.990863234907139123e+00-1.828113957322919925e-01j)	 (-1.873131990973494476e-01+1.281215432590082637e-01j)
 (5.200000000000000000e+01+0.000000000000000000e+00j)	 (3.673229071520867972e+00-1.592825030097376471e-01j)	 (-1.968033639040747962e-01+1.335873604188347885e-01j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)	 (2.884872743667953543e+00-1.456316808812929131e-01j)	 (-2.064317837323993710e-01+1.390584162513876509e-01j)
 (5.300000000000000000e+01+0.000000000000000000e+00j)	 (2.361288940668461844e+00-1.361277371122020241e-01j)	 (-2.161773272397169987e-01+1.445682724361442573e-01j)
 (5.400000000000000000e+01+0.000000000000000000e+00j)	 (1.710489066573283035e+00-1.241385259535149610e-01j)	 (-2.359877878384769589e-01+1.555378759910608921e-01j)
 (5.500000000000000000e+01+0.000000000000000000e+00j)	 (1.324239271433338638e+00-1.166141348412564754e-01j)	 (-2.560093476952232661e-01+1.663506410040891947e-01j)
 (5.550000000000000000e+01+0.000000000000000000e+00j)	 (1.185339834954582949e+00-1.137015612255232455e-01j)	 (-2.659968847012885718e-01+1.716714453489125436e-01j)
 (5.650000000000000000e+01+0.000000000000000000e+00j)	 (9.737797332337112532e-01-1.087279207490120525e-01j)	 (-2.858708210938312178e-01+1.821193327698862330e-01j)
 (5.750000000000000000e+01+0.000000000000000000e+00j)	 (8.210122592266260177e-01-1.042652479065124399e-01j)	 (-3.053984989873981259e-01+1.923526860496880819e-01j)
 (5.800000000000000000e+01+0.000000000000000000e+00j)	 (7.596934994315975853e-01-1.021679922371223487e-01j)	 (-3.149865695814752509e-01+1.973904406346953244e-01j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)	 (7.060388704884269506e-01-1.001817381579523797e-01j)	 (-3.244204815659115226e-01+2.023566389935390342e-01j)
 (5.950000000000000000e+01+0.000000000000000000e+00j)	 (6.167135108371338825e-01-9.622431152985470859e-02j)	 (-3.427791517898919338e-01+2.121979813066918741e-01j)
 (6.050000000000000000e+01+0.000000000000000000e+00j)	 (5.452306348479022402e-01-9.239865885115750022e-02j)	 (-3.605192287337435353e-01+2.219025975260130457e-01j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)	 (4.868529631954618964e-01-8.851991639151962632e-02j)	 (-3.775359202045473483e-01+2.316020519481026274e-01j)
 (6.250000000000000000e+01+0.000000000000000000e+00j)	 (4.382728700426706814e-01-8.478477650351329276e-02j)	 (-3.938136299511876270e-01+2.412311289828698579e-01j)
 (6.300000000000000000e+01+0.000000000000000000e+00j)	 (4.168544216551666182e-01-8.284781047956879529e-02j)	 (-4.017084764425625787e-01+2.461131619588169395e-01j)
 (6.350000000000000000e+01+0.000000000000000000e+00j)	 (3.970910434603922567e-01-8.094459503774134590e-02j)	 (-4.094125733304357362e-01+2.509949068395317395e-01j)
 (6.450000000000000000e+01+0.000000000000000000e+00j)	 (3.617608082418060644e-01-7.715973802088488265e-02j)	 (-4.242646102879686354e-01+2.608021850946014575e-01j)
 (6.550000000000000000e+01+0.000000000000000000e+00j)	 (3.308575074106628877e-01-7.341270385786072272e-02j)	 (-4.385894531586636558e-01+2.707314027232011755e-01j)
 (6.650000000000000000e+01+0.000000000000000000e+00j)	 (3.037065428625969621e-01-6.967493514633886498e-02j)	 (-4.522010603004840146e-01+2.807715548638654024e-01j)
 (6.750000000000000000e+01+0.000000000000000000e+00j)	 (2.794423900606791134e-01-6.597904472154553224e-02j)	 (-4.653094950087791615e-01+2.909419377661396910e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)	 (2.682555225211127325e-01-6.411453728483954007e-02j)	 (-4.716536848864988918e-01+2.961121580631930206e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)	 (2.474443923585749328e-01-6.041865498189408906e-02j)	 (-4.840027968925438295e-01+3.065411702967514307e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)	 (2.284630436565971146e-01-5.670787244518443737e-02j)	 (-4.958669184287741172e-01+3.171664992166603469e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)	 (2.110141217946807091e-01-5.299697868749225771e-02j)	 (-5.072861647488626780e-01+3.279713362904205232e-01j)
 (7.200000000000000000e+01+0.000000000000000000e+00j)	 (1.948713025023025847e-01-4.926719393978795658e-02j)	 (-5.182630364851003035e-01+3.389718210656284536e-01j)
 (7.250000000000000000e+01+0.000000000000000000e+00j)	 (1.872002488585493285e-01-4.739080581987276108e-02j)	 (-5.236458255555355157e-01+3.445704221468846029e-01j)
 (7.350000000000000000e+01+0.000000000000000000e+00j)	 (1.726357146919728636e-01-4.364393421510597004e-02j)	 (-5.340610906824141413e-01+3.558435346080215389e-01j)
 (7.450000000000000000e+01+0.000000000000000000e+00j)	 (1.589411867040410598e-01-3.985611708074761339e-02j)	 (-5.441255880673085965e-01+3.673421407870371969e-01j)
 (7.600000000000000000e+01+0.000000000000000000e+00j)	 (1.397525352087195805e-01-3.412695669282846123e-02j)	 (-5.586663459765626172e-01+3.849650468965091221e-01j)
 (7.650000000000000000e+01+0.000000000000000000e+00j)	 (1.336691299537866584e-01-3.218575427240977227e-02j)	 (-5.633779214257863543e-01+3.909746504252373800e-01j)
 (7.700000000000000000e+01+0.000000000000000000e+00j)	 (1.277389598140623583e-01-3.024387272485447309e-02j)	 (-5.679855145423222673e-01+3.970094284001497442e-01j)
 (7.850000000000000000e+01+0.000000000000000000e+00j)	 (1.107204368461573440e-01-2.434097946722478534e-02j)	 (-5.813585629521217379e-01+4.154150081161409602e-01j)
 (7.950000000000000000e+01+0.000000000000000000e+00j)	 (9.992151180793147625e-02-2.033789903255193987e-02j)	 (-5.899848027235889969e-01+4.279936856546394108e-01j)
 (8.050000000000000000e+01+0.000000000000000000e+00j)	 (8.952237274637692144e-02-1.627815822167337501e-02j)	 (-5.983107365667434951e-01+4.407555817283562716e-01j)
 (8.100000000000000000e+01+0.000000000000000000e+00j)	 (8.446058896310566777e-02-1.422665589506792727e-02j)	 (-6.023537833502066174e-01+4.471869989640956389e-01j)
 (8.250000000000000000e+01+0.000000000000000000e+00j)	 (6.973673438066564645e-02-7.973939302449120636e-03j)	 (-6.141610452614595372e-01+4.668589805034084050e-01j)
 (8.350000000000000000e+01+0.000000000000000000e+00j)	 (6.026575781478941962e-02-3.718634302423751148e-03j)	 (-6.217727037119054057e-01+4.802706845765427057e-01j)
 (8.450000000000000000e+01+0.000000000000000000e+00j)	 (5.104858474378862199e-02+6.143024200602059670e-04j)	 (-6.290975569047950744e-01+4.939029252679943971e-01j)
 (8.500000000000000000e+01+0.000000000000000000e+00j)	 (4.652589338636792249e-02+2.808706743740604916e-03j)	 (-6.326696093598804804e-01+5.007979586062455413e-01j)
 (8.650000000000000000e+01+0.000000000000000000e+00j)	 (3.326736017541116752e-02+9.508394765360417278e-03j)	 (-6.430482281408725909e-01+5.217905023427286126e-01j)
 (8.800000000000000000e+01+0.000000000000000000e+00j)	 (2.042456976032569482e-02+1.639426384393426195e-02j)	 (-6.529182363113326115e-01+5.432860919406772293e-01j)
 (8.850000000000000000e+01+0.000000000000000000e+00j)	 (1.622828181347020504e-02+1.873319516396333706e-02j)	 (-6.560776563542128903e-01+5.505315440513697256e-01j)
 (8.950000000000000000e+01+0.000000000000000000e+00j)	 (7.947339000626163497e-03+2.347749484760457139e-02j)	 (-6.622241699601622011e-01+5.652335602860564245e-01j)
 (9.100000000000000000e+01+0.000000000000000000e+00j)	 (-4.207492301950166436e-03+3.076525299963006610e-02j)	 (-6.710136218466239422e-01+5.876436965215884323e-01j)
 (9.200000000000000000e+01+0.000000000000000000e+00j)	 (-1.215165654001287843e-02+3.574015677642923550e-02j)	 (-6.765892930453368814e-01+6.028795986700579146e-01j)
 (9.250000000000000000e+01+0.000000000000000000e+00j)	 (-1.607817062266347907e-02+3.826413857795844808e-02j)	 (-6.792868179572278953e-01+6.105714423377370803e-01j)
 (9.400000000000000000e+01+0.000000000000000000e+00j)	 (-2.769157940413358165e-02+4.598208962445129999e-02j)	 (-6.870064743148549535e-01+6.339675468423741078e-01j)
 (9.550000000000000000e+01+0.000000000000000000e+00j)	 (-3.907239747650942396e-02+5.392707890726591846e-02j)	 (-6.941693815059089001e-01+6.578142751830657886e-01j)
 (9.600000000000000000e+01+0.000000000000000000e+00j)	 (-4.282102228243467312e-02+5.662781688420491510e-02j)	 (-6.964050154911969326e-01+6.658532684905005272e-01j)
 (9.700000000000000000e+01+0.000000000000000000e+00j)	 (-5.024244294615967665e-02+6.210350730108799011e-02j)	 (-7.007474635867061430e-01+6.821218139850322437e-01j)
 (9.850000000000000000e+01+0.000000000000000000e+00j)	 (-6.121781584831881284e-02+7.052429951815697429e-02j)	 (-7.067241105599979534e-01+7.068299857330896385e-01j)
 (9.950000000000000000e+01+0.000000000000000000e+00j)	 (-6.842835882327003016e-02+7.626794612624404612e-02j)	 (-7.104008496880946932e-01+7.235713288724630043e-01j)
 (1.000000000000000000e+02+0.000000000000000000e+00j)	 (-7.200426773554186033e-02+7.917957769355660202e-02j)	 (-7.121273835373321814e-01+7.320235440370228552e-01j)
 (1.015000000000000000e+02+0.000000000000000000e+00j)	 (-8.261938969669579969e-02+8.808779560393398267e-02j)	 (-7.169168667581574672e-01+7.576060557940629270e-01j)
 (1.030000000000000000e+02+0.000000000000000000e+00j)	 (-9.306294499190587155e-02+9.724786003712679316e-02j)	 (-7.210894029385404025e-01+7.835989745449857269e-01j)
 (1.035000000000000000e+02+0.000000000000000000e+00j)	 (-9.651250226826202372e-02+1.003597451949012065e-01j)	 (-7.223168228495280285e-01+7.923308686458591099e-01j)
 (1.050000000000000000e+02+0.000000000000000000e+00j)	 (-1.067458623889918634e-01+1.098616448769625387e-01j)	 (-7.256114986166648517e-01+8.188264313403071926e-01j)
 (1.065000000000000000e+02+0.000000000000000000e+00j)	 (-1.168267034732066723e-01+1.196271776964378530e-01j)	 (-7.282160149172324237e-01+8.456839463635191789e-01j)
 (1.070000000000000000e+02+0.000000000000000000e+00j)	 (-1.201547764655713779e-01+1.229441541974224950e-01j)	 (-7.289403587373055604e-01+8.546998136305621330e-01j)
 (1.085000000000000000e+02+0.000000000000000000e+00j)	 (-1.300309271375892917e-01+1.330623918118463422e-01j)	 (-7.306343272330316774e-01+8.820013416045748844e-01j)
 (1.100000000000000000e+02+0.000000000000000000e+00j)	 (-1.397503820191260959e-01+1.434508742539971904e-01j)	 (-7.316412137692744899e-01+9.096129652612563454e-01j)
 (1.105000000000000000e+02+0.000000000000000000e+00j)	 (-1.429559759918514472e-01+1.469714058890606578e-01j)	 (-7.318091587178399138e-01+9.188895522631070900e-01j)
 (1.120000000000000000e+02+0.000000000000000000e+00j)	 (-1.524742456886380992e-01+1.577227061793892993e-01j)	 (-7.318487001762030708e-01+9.468592631627082978e-01j)
 (1.135000000000000000e+02+0.000000000000000000e+00j)	 (-1.618397609707542539e-01+1.687454261953189594e-01j)	 (-7.311126080623885359e-01+9.750922621092195097e-01j)
 (1.140000000000000000e+02+0.000000000000000000e+00j)	 (-1.649259693295306306e-01+1.724810939485508510e-01j)	 (-7.307003899940655023e-01+9.845588216941310034e-01j)
 (1.160000000000000000e+02+0.000000000000000000e+00j)	 (-1.770926166321150075e-01+1.877290666825456034e-01j)	 (-7.282311648381516456e-01+1.022647543220490007e+00j)
 (1.170000000000000000e+02+0.000000000000000000e+00j)	 (-1.830727582661165198e-01+1.955452746164019207e-01j)	 (-7.264746853432559881e-01+1.041786689629095930e+00j)
 (1.175000000000000000e+02+0.000000000000000000e+00j)	 (-1.860369376573119404e-01+1.994922667649514647e-01j)	 (-7.254591212712051540e-01+1.051388647008570487e+00j)
 (1.195000000000000000e+02+0.000000000000000000e+00j)	 (-1.976846520537167695e-01+2.156090440171142264e-01j)	 (-7.205458529081159025e-01+1.089971623441093884e+00j)
