! This file stores the frequency swept values in Hz 
1	1.0
2	2.0
3	3.0
4	4.0
5	5.0
6	6.0
7	7.0
8	8.0
9	9.0
10	10.0
11	11.0
12	12.0
13	13.0
14	14.0
15	15.0
16	16.0
17	17.0
18	18.0
19	19.0
20	20.0
21	21.0
22	22.0
23	23.0
24	24.0
25	25.0
26	26.0
27	27.0
28	28.0
29	29.0
30	30.0
31	31.0
32	32.0
33	33.0
34	34.0
35	35.0
36	36.0
37	37.0
38	38.0
39	39.0
40	40.0
41	41.0
42	42.0
43	43.0
44	44.0
45	45.0
46	46.0
47	47.0
48	48.0
49	49.0
50	50.0
51	51.0
52	52.0
53	53.0
54	54.0
55	55.0
56	56.0
57	57.0
58	58.0
59	59.0
60	60.0
61	61.0
62	62.0
63	63.0
64	64.0
65	65.0
66	66.0
67	67.0
68	68.0
69	69.0
70	70.0
71	71.0
72	73.0
73	74.0
74	75.0
75	77.0
76	78.0
77	79.0
78	81.0
79	82.0
80	83.0
81	84.0
82	85.0
83	87.0
84	88.0
85	90.0
86	91.0
87	93.0
88	94.0
89	95.0
90	96.0
91	98.0
92	100.0
93	101.0
94	103.0
95	104.0
96	105.0
97	107.0
98	109.0
99	110.0
100	112.0
101	113.0
102	114.0
103	116.0
104	118.0
105	120.0
106	121.0
107	123.0
108	125.0
109	127.0
110	128.0
111	129.0
112	131.0
113	134.0
114	135.0
115	136.0
116	138.0
117	141.0
118	142.0
119	143.0
120	146.0
121	148.0
122	149.0
123	151.0
124	154.0
125	155.0
126	156.0
127	159.0
128	161.0
129	162.0
130	165.0
131	167.0
132	168.0
133	171.0
134	173.0
135	174.0
136	177.0
137	179.0
138	180.0
139	183.0
140	185.0
141	186.0
142	189.0
143	191.0
144	193.0
145	196.0
146	197.0
147	199.0
148	202.0
149	203.0
150	206.0
151	208.0
152	210.0
153	213.0
154	214.0
155	217.0
156	219.0
157	221.0
158	224.0
159	225.0
160	229.0
161	230.0
162	233.0
163	235.0
164	237.0
165	240.0
166	241.0
167	245.0
168	246.0
169	250.0
170	251.0
171	254.0
172	256.0
173	259.0
174	261.0
175	263.0
176	266.0
177	268.0
178	271.0
179	272.0
180	276.0
181	277.0
182	281.0
183	282.0
184	286.0
185	287.0
186	291.0
187	292.0
188	296.0
189	297.0
190	301.0
191	302.0
192	306.0
193	308.0
194	311.0
195	313.0
196	316.0
197	318.0
198	321.0
199	324.0
200	326.0
201	330.0
202	331.0
203	335.0
204	336.0
205	340.0
206	341.0
207	345.0
208	347.0
209	350.0
210	353.0
211	355.0
212	359.0
213	360.0
214	364.0
215	366.0
216	369.0
217	372.0
218	374.0
219	378.0
220	379.0
221	383.0
222	385.0
223	388.0
224	392.0
225	393.0
226	397.0
227	399.0
228	402.0
229	406.0
230	407.0
231	411.0
232	413.0
233	416.0
234	420.0
235	421.0
236	425.0
237	428.0
238	430.0
239	434.0
240	435.0
241	439.0
242	443.0
243	444.0
244	448.0
245	450.0
246	453.0
247	457.0
248	458.0
249	462.0
250	466.0
251	467.0
252	471.0
253	474.0
254	476.0
255	480.0
256	483.0
257	485.0
258	489.0
259	491.0
260	494.0
261	498.0
262	500.0
263	503.0
264	507.0
265	509.0
266	512.0
267	516.0
268	517.0
269	521.0
270	525.0
271	526.0
272	530.0
273	534.0
274	536.0
275	539.0
276	543.0
277	545.0
278	548.0
279	552.0
280	555.0
281	557.0
282	561.0
283	564.0
284	566.0
285	570.0
286	574.0
287	575.0
288	579.0
289	583.0
290	584.0
291	588.0
292	592.0
293	594.0
294	597.0
295	601.0
296	605.0
297	606.0
298	610.0
299	614.0
300	615.0
301	619.0
302	623.0
303	626.0
304	628.0
305	632.0
306	636.0
307	637.0
308	641.0
309	645.0
310	648.0
311	650.0
312	654.0
313	658.0
314	660.0
315	663.0
316	667.0
317	671.0
318	672.0
319	676.0
320	680.0
321	683.0
322	685.0
323	689.0
324	693.0
325	695.0
326	698.0
327	702.0
328	706.0
329	707.0
330	711.0
331	715.0
332	719.0
333	720.0
334	724.0
335	728.0
336	732.0
337	733.0
338	737.0
339	741.0
340	745.0
341	746.0
342	750.0
343	754.0
344	758.0
345	759.0
346	763.0
347	767.0
348	771.0
349	772.0
350	776.0
351	780.0
352	784.0
353	785.0
354	789.0
355	793.0
356	797.0
357	798.0
358	802.0
359	806.0
360	810.0
361	812.0
362	815.0
363	819.0
364	823.0
365	826.0
366	828.0
367	832.0
368	836.0
369	840.0
370	841.0
371	845.0
372	849.0
373	853.0
374	855.0
375	858.0
376	862.0
377	866.0
378	870.0
379	871.0
380	875.0
381	879.0
382	883.0
383	885.0
384	888.0
385	892.0
386	896.0
387	900.0
388	901.0
389	905.0
390	909.0
391	913.0
392	917.0
393	918.0
394	922.0
395	926.0
396	933.0
397	949.0
398	965.0
399	982.0
400	1000.0
ENDFILE:
